Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2007,3,작업생리학,30,육체적으로 격렬한 작업시 충분한 양의 산소가 근육활동에 공급되지 못해 근육에 축적되는 것은?,text_only,피루브산,젖산,초성포도산,글리코겐,2
인간공학기사,2007,3,작업생리학,31,다음중 고열환경을 종합적으로 평가할 수 있는 지수로 사용되는 것은?,text_only,습구흑구온도지수,옥스포드지수,실효온도,열스트레스지수,1
인간공학기사,2007,3,작업생리학,32,다음 중 구형관절에 해당하는 관절은?,text_only,발목관절,무릎관절,팔꿈치관절,어깨관절,4
인간공학기사,2007,3,작업생리학,33,"어떤 작업의 총 작업시간이 50분이고, 작업 중 분단 평균 산소 소비량이 1.5L로 측정되었다면 이때 필요한 휴식시간은 약 얼마 인가? (Murrell의 공식을 이용하며, 권장 평균에너지소비량은 분당 5Kcal, 산소 1L 당 방출할 수 있는 에너지는 5Kcal, 기초대사량은 분당 1.5Kcal 이다.)",text_only,11분,16분,21분,26분,3
인간공학기사,2007,3,작업생리학,34,다음 중 근력에 있어서 등척력에 대한 설명으로 가장 적절한 것은?,text_only,물체를 들어올릴 때처럼 팔이나 다리의 신체부위를 실제로 움직이는 상태의 근력이다.,물체를 들고 있을 때처럼 신체부위를 움직이지 않으면서 고정된 물체에 힘을 가하는 상태의 근력이다.,물체를 들어올려 일정시간 내에 일정거리를 이동 시킬 때 힘을 가하는 상태의 근력이다.,신체부위가 동적인 상태에서 물체에 동일한 힘을 가하는 상태의 근력이다.,2
인간공학기사,2007,3,작업생리학,35,다음 중 작업가동의 증가에 따른 순환기 반응의 변화에 대한 설명으로 옳지 않은 것은?,text_only,심박출량의 증가,혈액의 수송량 증가,혈압의 상승,적혈구의 감소,4
인간공학기사,2007,3,작업생리학,36,신체에 전달되는 진동은 전신진동과 국소진동으로 구분되는데 다음 중 진동원의 성격이 다른 것은?,text_only,대형 운송 차량,지게차,크레인,그라인더,4
인간공학기사,2007,3,작업생리학,37,다음 중 진동방진 대책으로 적합하지 않은 것은?,text_only,공장에서 진동 발생원을 기계적으로 격리한다.,작업자에게 방진 장갑을 착용하도록 한다.,진동을 줄일 수 있는 충격흡수장치들을 장착한다.,진동의 강도를 일정하게 유지한다.,4
인간공학기사,2007,3,작업생리학,38,다음 중 맹목(blind) 위치동작에 대한 설명으로 틀린 것은?,text_only,눈으로 다른 것을 보면서 위치동작을 하는 경우를 말한다.,표적의 높이에 있어서는 상단에 있는 경우가 하단에 있는 경우보다 더 정확하다.,일반적으로 측면보다 정명의 방향이 정확하다.,시각적 피드백에 의해 제어되지 않는다.,2
인간공학기사,2007,3,작업생리학,39,다음 중 작업장의 실내면에서 일반적으로 반사율이 가장 높아야 하는 곳은?,text_only,천정,바닥,벽,책상면,1
인간공학기사,2007,3,작업생리학,40,다음 중 심장근의 활동을 측정하는 것은?,text_only,근전도 EMG,심박수 HR,심전도 ECG,뇌파도 EEG,3
인간공학기사,2007,3,산업심리학 및 관계법규,41,1963년 Swain 등에 의해 개발된 것으로 인간 - 시스템에 있어서 휴먼에러와 그로 인해 발생할 수있는 오류확률을 예측하는 정량적 인간신뢰도 분석기법은?,text_only,FMEA,CA,ETA,THERP,4
인간공학기사,2007,3,산업심리학 및 관계법규,42,다음 ( )안에 가장 적절한 용어는? ' Karasek 등의 직무스트레스에 관한 이론에 의하면 직무스트레스의 발생은 직무요구도와 ( )의 불일치에 의해 나타난다고 보았다',text_only,직무재량,직무분석,인간관계,조직구조,1
인간공학기사,2007,3,산업심리학 및 관계법규,43,연평균 200명이 근무하는 어느공장에서 1년에 8명의 재해자가 발생하였다. 이 공장의 연천인율은 얼마인가?,text_only,1.6,3.2,20,40,4
인간공학기사,2007,3,산업심리학 및 관계법규,44,다음 중 조직이 리더에게 부여하는 권한의 유형으로 볼 수 없는 것은?,text_only,보상적 권한,강압적 권한,작위적 권한,합법적 권한,3
인간공학기사,2007,3,산업심리학 및 관계법규,45,다음 중 리더십과 헤드십에 대한 설명으로 옳은 것은?,text_only,"헤드싶하에서는 지도자와 부하간의 사회적 간격이 넓은 반면, 리더십하에서는 사회적 간격이 좁다.","리더십은 임명된 지도자의 권한을 의미하고, 헤드십은 선출된 지도자의 권한을 의미한다.","헤드십하에서는 책임이 지도자와 부하 모두에게 귀속되는 반면, 리더십하에서는 지도자에게 귀속된다.",헤드십하에서 보다 자발적인 참여가 발생할 수 있다.,1
인간공학기사,2007,3,산업심리학 및 관계법규,46,다음 중 집단 응집력의 영향요인에 대한 설명으로 틀린 것은?,text_only,다른 모든 조건이 동일하다면 규모가 작은 집단에 비해 큰 집단의 응집력이 강하다,목표달성시 성공체험을 공유함으로써 집단의 응집력이 높아진다.,집단구성원간에 공유된 태도와 가치관은 응집력을 높인다.,집단에의 참가의 난이도가 높을수록 응집력은 커진다.,1
인간공학기사,2007,3,산업심리학 및 관계법규,47,스트레스에 대한 조직수준의 관리방안 중 개인의 역할을 명확히 해 줌으로서 스트레스 발생 원인을 제거시키는 방법은?,text_only,경력개발,광버재설계,역할분석,팀형성,3
인간공학기사,2007,3,산업심리학 및 관계법규,48,다음 중 인간의 부주의에 대한 정신적 측면의 대책으로 적절하지 않는 것은?,text_only,주의력 집중훈련,스트레스 해소대책,작업의욕의 고취,표준작업제도의 도입,4
인간공학기사,2007,3,산업심리학 및 관계법규,49,유면에러 중 불필요한 작업 또는 절차를 수행함으로써 기인한 에러는?,text_only,omission error,sequential error,extraneous error,time error,3
인간공학기사,2007,3,산업심리학 및 관계법규,50,다음 중 주의의 특성이 아닌 것은?,text_only,선택성,정숙성,방향성,변동성,2
인간공학기사,2007,3,산업심리학 및 관계법규,51,"다음 중 산업현장에서 생산능률을 높이고, 작업자의 적응을 돕기 위해서 심리학을 도입해야 한다고 주장하며 산업심리학을 창시한 사람은 누구인가?",text_only,분트,뮌스터베르그,길브레스,테일러,2
인간공학기사,2007,3,산업심리학 및 관계법규,52,샌더스와 쇼우는 사고인과관계에 기여하는 요인들을 몇 가지로 분류하였다. 그 요인들 중 3차적이고 직접적인 요인에 해당하는 것은?,text_only,조직의 관리,도구의 설계,작업 그 자체,작업자 및 동료 작업자,4
인간공학기사,2007,3,산업심리학 및 관계법규,53,다음 중 휴먼에러 방지의 3가지 설계기법이 아닌 것은?,text_only,배타설계,제품설계,보호설계,안전설계,2
인간공학기사,2007,3,산업심리학 및 관계법규,54,맥그리그의 X - Y 이론중 Y 이론에 대한 관리처방으로 볼 수 없는 것은?,text_only,분권화와 권한의 위임,경제적 보상체계의 강화,비공식적 조직의 활용,자체 평가제도의 활성화,2
인간공학기사,2007,3,산업심리학 및 관계법규,55,다음 중 결함수 분석법(FTA)에서 사상기호나 논리 gate에 대한 설명으로 틀린 것은?,text_only,결함사상: 고장 또는 결함으로 나타나는 비정상적인 사상,기본사상: 불충분한 자료 또는 사상 자체의 성격으로 결론을 내릴 수 없는 관계로 더 이상 전개할 수 없는 말단 사상,and gate: 모든 입력이 동시에 발생해야만 출력이 발생하는 논리조작,조건 gate: 제약 gate 라고도 하며 어떤 조건을 나타내는 사상이 발생할 때만 출력이 발생,2
인간공학기사,2007,3,산업심리학 및 관계법규,56,매슬로우의 욕구단계설과 얼더퍼의 ERG 이론간의 욕구구조비교에서 그 연결이 가장 적절하지 않은 것은?,text_only,자아실현욕구 - 관계욕구,안전욕구 - 생존욕구,사회적욕구 - 관계욕구,생리적욕구 - 생존욕구,1
인간공학기사,2007,3,산업심리학 및 관계법규,57,오토바이 판매광고 방송에서 모델이 안전모를 착용하지 않은 채 머플러를 휘날리면서 오토바이를 타는 모습을 보고 따라하다가 머플러가 바퀴에 감겨 사고를 당하였다. 이는 제조물책임법상 어떠한 결함에 해당하는가?,text_only,표시상 결함,책임상의 결함,제조상의 결함,설계상의 결함,1
인간공학기사,2007,3,산업심리학 및 관계법규,58,"다음은 재해의 발생사례이다. 재해의 원인 분석 및 대책으로 적절하지 않은 것은?\n\nO O공간(조)내의 물건적재장치 A 강화유리를 출하하기 위해 지게차로 강화유리를 운반전을 파렛트에 실고 작업자 2명이 지게차 포크 양측에 타고 강화유리 넘어지지 않도록 불로 가던 중 포크진동에 의해 강화유리가 전도되면서 지게차 뒤쪽크레인 우리 시이에 끼어 1명이 사망, 1명이 부상을 당하였다.",O,불안전한 행동 -지게차 승차석외의 탑승,예방대책 - 중량물 등의 이동시 안전조치 교육,재해유형 - 협착,기인물 - 강화유리,4
인간공학기사,2007,3,산업심리학 및 관계법규,59,호손 실험에서 작업자의 작업능률에 영향을 미치는 주용 요인으로 밝혀진 것은 무엇인가?,text_only,작업장의 온도,작업장의 습도,작업자의 인간관계,물리적 작업조건,3
인간공학기사,2007,3,산업심리학 및 관계법규,60,"뇌파의 유형에 따라 인간의 의식수준을 단계별로 분류할 수 있다. 다음 중 의식이 명료하며, 적극적인 활동이 이루어지고 실수의 확률이 가장 낮은 의식수준 단계는?",text_only,0 단계,I 단계,III 단계,IV 단계,3
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,61,"어떤작업 한 사이클의 정미시간이 5분, 레이팅 계수는 110%, 여유율 10% 일 때 표준시간은 약 몇 분인가? (단, 여유율은 정미시간을 기준으로 계산한 것이다.)",text_only,6,8,10,12,1
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,62,다음 중 위험작업의 관리적 개선에 속하지 않는 것은?,text_only,작업자의 신체에 맞는 작업장 개선,작업자의 교육 및 훈련,작업자의 작업속도 조절,적절한 작업자의 선발,1
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,63,"다음 중 작업장 시설의 재배치, 기자재 소통상 혼잡지역파악, 공정과정 중 역류현상 점검 등에 가장 유용하게 사용할 수 있는 공정도는?",text_only,flow diagram,operation process chart,gantt chart,man - machine chart,1
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,64,work factor 분석법 중 동작의 난이도를 결정하는 요소에 해당되지 않는 것은?,text_only,방향 조절,일정한 정지,방향 변경,동작의 거리,4
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,65,영상표시단말기 취급근로자 작업관리지침에서 지정한 작업자세로 적절하지 않은 것은?,text_only,작업 화면상의 시야범위는 수평선상으로 할 것,화면과 근로자의 눈과의 거리는 적어도 40cm이상을 유지 할 것,무릎의 내각은 90° 전후가 되도록 할 것,팔꿈치의 내각은 90° 이상이 되도록 할 것,1
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,66,다음 중 작업개선을 위한 개선의 ECRS와 거리가 먼 것은?,text_only,combine,simplify,redesign,eliminate,3
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,67,어느 회사의 컨베이어 라인에서 작업순서가 다음[표]의 번호와 같이 구성되어 있다. 다음 설명 중에서 옳은 것은?\n\n작업 | 1 조립 | 2 남땜 | 3 검사 | 4 포장\n작업시간(초) | 10초 | 9초 | 8초 | 7초,O,라인의 주기시간은 7초이다.,애로작업은 검사작업이다.,라인의 시간당 생산량은 6개이다.,공정 손실은 15% 이다.,4
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,68,다음 중 워크 샘플링에 대한 설명으로 옳은 것은?,text_only,자료수집 및 분석시간이 길다.,관측이 순간적으로 이루어져 작업에 방해가 적다.,시간연구법보다 더 정확하다.,컨베이어 작업처럼 짧은 주기의 작업에 알맞다.,2
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,69,OWAS 평가방법에서 고려되는 평가항목으로 가장 적절하지 않은 것은?,text_only,하중,허리,다리,손목,4
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,70,다음 중 근골격계질환 예방관리 프로그램의 적용을 위한 기본원칙과 거리가 먼 것은?,text_only,문서화의 원칙,시스템 접근의 원칙,노 사 공동 참여의 원칙,전사 일시 완전해결의 원칙,4
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,71,다음 중 작업관리에서 사용되는 기본형 5단계 문제해결 절차로 가장 적절한 것은?,text_only,연구대상선정 - 분석과 기록 - 자료의 검토 - 개선안의 수립 - 개선안의 도입,연구대상선정 - 자료의 검토 - 분석과 기록 - 개선안의 수립 - 개선안의 도입,연구대상선정 - 분석과 기록 - 개선안의 수립 - 자료의 검토 - 개선안의 도입,연구대상선정 - 자료의 검토 - 개선안의 수립 - 분석과 기록 - 개선안의 도입,1
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,72,다음 중 표준자료법의 특징에 관한 설명으로 관계가 가장 먼 것은?,text_only,레이팅이 필요하다.,현장에서 직접 측정하지 않더라도 표준시간을 산정할 수 있다.,표준자료작성의 초기 비용이 저렴하다.,표준자료의 사용법이 정확하다면 누구라도 일관성 있게 표준시간을 산정할 수 있다.,3
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,73,"다음 중 근골격계 부담 작업의 범위에 속하지 않는 것은? (단, 단기간 작업 또는 간헐적인 작업은 제외한다.)",text_only,하루에 5회 이상 25kg 이상의 물체를 드는 작업,하루에 4시간 이상 집중적으로 자료입력 등을 위해 키보드를 조작하는 작업,하루에 총 2시간 이상 쪼그리고 앉거나 무릎을 굽힌 자세에서 이루어지는 작업,"하루에 총 2시간 이상, 분당 2회 이상 4.5kg 이상의 물체를 드는 작업",1
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,74,다음 중 근골격계질환의 예방에서 단기적 관리 방안으로 볼 수 없는 것은?,text_only,안전한 작업방법 교육,"휴게실, 운동시설 등 기타 관리시설 확충",근골격계질환 예방관리 프로그램 도입,작업자에 대한 휴식시간의 배려,3
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,75,다음의 서블릭을 이용한 분석에서 비효율적인 동작으로 개선을 검토해야 할 동작은?,text_only,분해 (DA),잡고있기(H),운반(TL),사용(U),2
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,76,다음 중 NIOSH Lifting Equation (NLE)의 평가를 적용할 수 있는 가장 적절한 작업은?,text_only,들기 작업,반복적인 작업,밀기 작업,당기기 작업,1
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,77,다음 중 OWAS 평가에 대한 설명으로 틀린 것은?,text_only,워크 샘플리에 기본을 두고 있다.,작업시간이 짧은 경우에는 측정 간격을 길게하여 측정 데이터 수를 줄이는 것이 좋다.,정밀한 작업 자세를 평가하기 어렵다.,작업자세 측정 간격은 작업의 특성에 따라 달라질 수 있다.,2
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,78,다음 중 근골격계질환의 위험요인으로 가장 거리가 먼 것은?,text_only,반복적인 움직임,강한 노동 강도,둥근 면관의 접촉,국부적인 진동,3
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,79,다음 중 작업대의 개선방법으로 옳은 것은?,text_only,입식작업대의 높이는 경작업의 경우 팔꿈치의 높이 보다 5 ~10cm 정도 높게 설계한다.,입식작업대의 높이는 중작업의 경우 팔꿈치 높이보다 10 ~20cm 정도 낮게 설계한다.,입식작업대의 높이는 정밀작업의 경우 팔꿈치의 높이 보다 5 ~10cm 정도 낮게 설계한다.,좌식작업대의 높이는 동작이 큰 작업에는 팔꿈치의 높이 보다 약간 높게 설계한다.,2
인간공학기사,2007,3,근골격계질환 예방을 위한 작업관리,80,다음 중 수공구의 개선방법으로 가장 관계가 먼 것은?,text_only,손목을 똑바로 펴서 사용한다.,지속적인 정적 근육부하를 방지한다.,수공구 대신 동력공구를 사용한다.,가능하면 손잡이의 접촉면을 작게한다.,4
