"산업위생관리기사","2013","3","물리적유해인자관리","74","다음 중 소음성 난청에 관한 설명으로 옳은 것은?","","음압수준은 낮을수록 유해하다.","소음의 특성은 고주파음보다 저주파음이 더욱 유해 하다.","개인의 감수성은 소음에 노출된 모든 사람이 다 똑같이 반응한다.","소음 노출 시간은 간헐적 노출이 계속적 노출보다덜 유해하다.","4"
"산업위생관리기사","2013","3","물리적유해인자관리","75","다음 중 저압 환경에 대한 직업성 질환의 내용으로 틀린 것은?","","고산병을 일으킨다.","폐수종을 일으킨다.","신경 장해를 일으킨다.","질소가스에 대한 마취작용이 원인이다.","4"
"산업위생관리기사","2013","3","물리적유해인자관리","76","비전리방사선의 종류 중 옥외작업을 하면서 콜타르의 유도체, 벤조피렌, 안트라센 화합물과 상호작용하여 피부암을 유발시키는 것으로 알려진 비전리 방사선은?","","γ선","자외선","적외선","마이크로파","2"
"산업위생관리기사","2013","3","물리적유해인자관리","77","공기의 구성 성분에서 조성비율이 표준공기와 같을 때 압력이 낮아져 고용노동부에서 정한 산소결핍장소에 해달하게 되는데, 이 기준에 해달하는 대기압 조건은 약 얼마인가?","","650 mmHg","670mmHg","690 mmHg","710mmHg","1"
"산업위생관리기사","2013","3","물리적유해인자관리","78","다음 중 조명과 채광에 관한 설명으로 틀린 것은?","","1m²당 1 lumen의 빛이 비칠 때의 밝기를 1 lux 라고 한다.","사람이 밝기에 대한 감각은 방사되는 광속과 파장에 의해 결정된다.","1 lumen은 단위 조도의 광원으로부터 입체각으로 나가는 광속의 단위이다.","조명을 작업환경의 한 요인으로 볼 때 고려해야 할 중요한 사항은 조도와 조도의 분포, 눈부심과 휘도, 빛의 색이다.","3"
"산업위생관리기사","2013","3","물리적유해인자관리","79","다음 중 고압작업에 관한 설명으로 옳은 것은?","","scuba와 같이 호흡장치를 착용하고 잠수하는 것은 고압 환경에 해달되지 않는다.","일반적으로 고압환경에서는 산소 분압이 낮기 때문에 저산소증을 유발한다.","산소분압이 2기압을 초과하면 산소중독이 나타나 건강 장해를 초래한다.","사람이 절대압 1기압에 이르는 고압환경에 노출되면 개구부가 막혀 귀, 부비강, 치아 등에 통증이나 압박감을 호소하게 된다.","3"
"산업위생관리기사","2013","3","물리적유해인자관리","80","다음 중 안정된 상태에서 열 방산이 큰 것부터 작은순으로 올바르게 나열한 것은?","","피부증발 ＞ 복사 ＞ 배뇨 ＞ 호기증발","대류 ＞ 호기증발 ＞ 배뇨 ＞ 피부증발","피부증발 ＞ 호기증발 ＞ 전도 및 대류 ＞ 배뇨","전도 및 대류 ＞ 피부증발 ＞ 호기증발 ＞ 배뇨","4"
"산업위생관리기사","2013","3","산업독성학","81","다음 중 할로겐화탄화수소에 관한 설명으로 틀린 것은?","","대개 중추신경계의 억제에 의한 마취작용이 나타난다.","가연성과 폭발의 위험성이 높으므로 취급시 주의 하여야 한다.","일반적으로 할로겐화탄화수소의 독성의 정도는 화합물의 분자량이 커질수록 증가한다.","일반적으로 할로겐화탄화수소의 독성의 정도는 할로겐 원소의 수가 커질수록 증가한다.","2"
"산업위생관리기사","2013","3","산업독성학","82","ACGIH에서 제시한 TLV에서 유해화학물질의 노출기준 또는 허용기준에 '피부' 또는 'skin' 이라는 표시가 되어 있다면 이에 대한 설명으로 가장 적합한 것은?","","그 물질은 피부로 흡수되어 전체 노출량에 기여할 수 있다.","그 화학물질은 피부질환을 일으킬 가능성이 있다.","그 물질은 어느 때라도 피부와 접촉이 있으면 안 된다.","그 물질은 피주가 관련되어야 독성학적으로 의미가 있다.","1"
"산업위생관리기사","2013","3","산업독성학","83","다음 중 납중독에 관한 설명으로 틀린 것은?","","혈청 내 철이 감소한다.","요 중 σ-ALAD 활성치가 저하된다.","적혈구 내 프로토포르피린이 증가한다.","임상증상은 위장계통장해, 신경근육계통의 장해, 중추신경계통의 장해 등 크게 3가지로 나눌 수 있다.","1"
"산업위생관리기사","2013","3","산업독성학","84","다음 중 Haber의 법칙을 가장 잘 설명한 공식은?","","K = C² × t","K = C × t","K = C/t","K = t/C","2"
"산업위생관리기사","2013","3","산업독성학","85","다음 중 스티렌(styrene)에 노출되었음을 알려 주는 요 중 대사산물은?","","페놀","마뇨산","만델린산","메틸마뇨산","3"
"산업위생관리기사","2013","3","산업독성학","86","다음 중 금속열에 관한 설명으로 알맞지 않은 것은?","","금속열이 발생하는 작업장에서는 개인 보호용구를 착용해야 한다.","금속 흉에 노출된 후 일정 시간의 잠복기를 지나 감기와 비슷한 증상이 나타난다.","금속열은 하루정도가 지나면 증상은 회복되나 후유증으로 호흡기, 시신경 장애 등을 일으킨다.","아연, 마그네슘 등 비교적 융점이 낮은 금속의 제련, 용해, 용접시 발생하는 산화금속 흉을 흡입할 경우 생기는 발열성 질병을 말한다.","3"
"산업위생관리기사","2013","3","산업독성학","87","다음 중 유해물질의 흡수에서 배설까지에 관한 설명으로 틀린 것은?","","흡수된 유해물질은 원래의 형태든, 대사산물의 형태로 배설되기 위하여 수용성으로 대사된다.","간은 화학물질을 대사시키고 공팥과 함께 배설시키는 기능을 가지고 있는 것과 관련하여 다른 장기보다도 여러 유해물질의 농도가 낮다.","유해물질은 조직에 분포되기 전에 먼저 몇 개의 막을 통과하여야 하며, 흡수속도는 유해물질의 물리 화학적 성상과 막의 특성에 따라 결정된다.","흡수된 유해화학물질은 다양한 비특이적 효소에 의하여 이루어지는 유해물질의 대사로 수용성이 증가되어 체외로의 배출이 용이하게 된다.","2"
"산업위생관리기사","2013","3","산업독성학","88","다음 중 유기용제의 중추신경의 자극작용이 가장 강한 유기용제는?","","아민","알코올","알칸","알데히드","1"
"산업위생관리기사","2013","3","산업독성학","89","다음 중 생물학적 모니터링에 관한 설명으로 적절하지 않은 것은?","","생물학적 모니터링은 작업자의 생물학적 시료에서 화학물질의 노출 정도를 추정하는 것을 말한다.","근로자 노출 평가와 건강상의 영향 평가 두 가지 목적으로 모두 사용될 수 있다.","배재용량은 최근에 흡수된 화학물질의 양을 말한다.","내재용량은 여러 신체 부분이나 몸 전체에서 저장된 화학물질의 양을 말하는 것은 아니다.","4"
"산업위생관리기사","2013","3","산업독성학","90","다음 중 이황화탄소(CS₂)에 관한 설명으로 틀린 것은?","","감각 및 운동신경 모두에 침범한다.","심한 경우 불안, 분노, 자살성향 등을 보이기도 한다.","인조견, 셀로판, 수지와 고무제품의 용제 등에 이용된다.","방향족 탄화수소물 중에서 유일하게 조혈 장애를 유발한다.","4"
"산업위생관리기사","2013","3","산업독성학","91","다음 중 칼슘대사에 장해를 주어 신결석을 동반한 신증후군이 나타나고 다량의 칼슘배설이 일어나 뼈의 통증, 골연화증 및 골수공증과 같은 골격계장해를 유발하는 중금속은?","","망간(Mn)","수은(Hg)","비소(As)","카드뮴(Cd)","4"
"산업위생관리기사","2013","3","산업독성학","92","다음 중 공기역학적 직경(aerodynamic diameter)에 대한 설명과 가장 거리가 먼 것은?","","역학적 특성, 즉 침강속도 또는 종단속도에 의해 측정 되는 먼지 크기이다.","직경분립충돌기(cascade impactor)를 이용해 입자의 크기, 형태 등을 분리한다.","대상 입자와 같은 침강속도를 가지며 밀도가 1인 가상적인 구형의 직경으로 환산한 것이다.","마틴 직경, 페렛 직경, 등면적 직경(projected area diameter)의 세 가지로 나누어 진다.","4"
"산업위생관리기사","2013","3","산업독성학","93","어떤 물질의 독성에 관한 인체실험 결과 안전 흡수량이 체중 kg 당 0.15mg 이었다. 체중이 60kg 인 근로자가 1일 8시간 작업할 경우 이 물질의 체내 흡수를 안전 흡수량이하로 유지하려면 공기 중 농도를 몇 mg/m³ 이하로 하여야 하는가? (단, 작업시 폐환기율은 1.25m³/h, 체내 잔류율은 1.0으로 한다.)","","0.5","0.9","4.0","9.0","2"
"산업위생관리기사","2013","3","산업독성학","94","다음 중 남성근로자에게 생식독성을 유발시키는 유해인자 또는 물질과 가장 거리가 먼 것은?","","X-선","항암제","염산","카드뮴","3"
"산업위생관리기사","2013","3","산업독성학","95","다음 중 채석장 및 모래 분사 작업장(sandblasting) 작업자들이 석영을 과도하게 흡입하여 발생하는 질병은?","","규폐증","석면폐증","탄폐증","면폐증","1"
"산업위생관리기사","2013","3","산업독성학","96","다음 중 직업성 폐암을 일으키는 물질과 가장 거리가 먼 것은?","","니켈","결정형 실리카","석면","β-나프틸아민","4"
"산업위생관리기사","2013","3","산업독성학","97","다음 중 망간에 관한 설명으로 틀린 것은?","","주로 철합금으로 사용되며, 화학공업에서는 건전지 제조업에 사용된다.","급성중독시 신장장애를 일으켜 요독증(uremia)으로 8 ~ 10일 이내 사망하는 경우도 있다.","만성노출시 언어가 느려지고 무표정하게 되며, 소자증(micrographia) 등의 증상이 나타나기도 한다.","망간은 호흡기, 소화기 및 피부를 통하여 흡수되며, 이 중에서 호흡기를 통한 경로가 가장 많고 위험하다.","2"
"산업위생관리기사","2013","3","산업독성학","98","다음 중 생물학적 모니터링을 위한 시료채취시간에 제한이 없는 것은?","","소변 중 카드뮴","소변 중 아세톤","호기 중 일산화탄소","소변 중 총 크롬(6가)","1"
"산업위생관리기사","2013","3","산업독성학","99","다음 중 유기용제 중독자의 응급처치로 가장 적절 하지 않은 것은?","","용제가 묻은 의복을 벗긴다.","유기용제가 있는 장소로부터 대피시킨다.","차가운 장소로 이동하여 정신을 긴장시킨다.","의식 장애가 있을 때에는 산소를 흡입시킨다.","3"
"산업위생관리기사","2013","3","산업독성학","100","다음 중 다핵방향족 화합물(PAH)에 대한 설명으로 틀린 것은?","","PAH는 벤젠고리가 2개 이상 연결된 것이다.","PAH의 대사에 관여하는 효소는 시토크롬 P-448로 대사되는 중간산물이 발암성을 나타낸다.","톨루엔, 크실렌 등이 대표적이라 할 수 있다.","PAH는 배설을 쉽게 하기 위하여 수용성으로 대사 된다.","3""Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"산업위생관리기사","2013","3","산업위생학개론","1","다음 중 중량물 취급시 주의사항으로 틀린 것은?","","몸을 회전하면서 작업한다.","허리를 곧게 펴서 작업한다.","다리힘을 이용하여 서서히 일어선다.","운반체 가까이 접근하여 운반물을 손 전체로 꽉 쥔다.","1"
"산업위생관리기사","2013","3","산업위생학개론","2","다음 중 산업위생통계에 있어 대푯값에 해당하지 않는 것은?","","중앙값","표준편차값","최빈값","산술평균값","2"
"산업위생관리기사","2013","3","산업위생학개론","3","다음 중 직업병을 판단할 때 참고하는 자료로써 적합하지 않은 것은?","","업무내용과 종사기간","발병 이전의 신체 이상과 과거력","기업의 산업재해 통계와 산재보험료","작업환경 측정 자료와 취급했을 물질의 유해성 자료","3"
"산업위생관리기사","2013","3","산업위생학개론","4","다음 중 산업 스트레스의 관리에 있어서 집단차원에서의 스트레스 관리에 대한 내용과 가장 거리가 먼 것은?","","직무 재설계","사회적 지원의 제공","운동과 직무외의 관심","개인의 적응 수준 제고","3"
"산업위생관리기사","2013","3","산업위생학개론","5","다음 중 매년 '화학물질과 물리적 인자에 대한 노출기준 및 생물학적 노출지수'를 발간하여 노출기준 제정에 있어서 국제적으로 선구적인 역할을 담당하고 있는 기관은?","","미국산업위생학회(AIHA)","미국직업안전위생관리국(OSHA)","미국국립산업안전보건연구원(NIOSH)","미국정부산업위생전문가협의회(ACGIH)","4"
"산업위생관리기사","2013","3","산업위생학개론","6","다음 중 화학적 원인에 의한 직업성 질환으로 볼 수 없는 것은?","","정맥류","치아산식증","수전증","시신경장해","1"
"산업위생관리기사","2013","3","산업위생학개론","7","다음 중 실내공기오염(indoor air pollution)과 관련 질환에 대한 설명으로 틀린 것은?","","실내공기 문제에 대한 증상은 명확히 정의된 질병들보다 불특정한 증상이 더 많다.","BRI(Building Related Illness)는 건물 공기에 대한 노출로 인해 야기된 질병을 지칭하는 것으로 증상의 진단이 불가능하며 공기 중에 있는 물질에 간접적인 원인이 있는 질병이다.","레지오넬라균은 주요 호흡기 질병의 원인균 중 하나로써 1년까지도 물속에서 생존하는 균으로 알려져 있다.","SBS(Sick Building Syndrome)는 점유자들이 건물에서 보내는 시간과 관계하여 특별한 증상이 없이 건강과 편안함 영향을 받는 것을 말한다.","2"
"산업위생관리기사","2013","3","산업위생학개론","8","인쇄공장 바닥 한가운데에 인쇄기 한 대가 있다. 인쇄기로부터 10m와 20m 떨어진 지점에서 1000Hz의 음압수준을 측정한 결과 각각 88dB과 86dB이었다. 이 작업장의 총 흡음량은 약 얼마인가?","","861 sabins","1322sabins","2435sabins","3422sabins","3"
"산업위생관리기사","2013","3","산업위생학개론","9","다음 중 하인리히의 사고예방대책의 기본원리 5단계를 올바르게 나타낸 것은?","","조직 → 사실의 발견 → 분석ㆍ평가 →시정책의 선정 → 시정책의 적용","조직 → 분석ㆍ평가 → 사실의 발견 →시정책의 선정 → 시정책의 적용","사실의 발견 → 조직 → 분석ㆍ평가 →시정책의 선정 → 시정책의 적용","사실의 발견 → 조직 → 시정책의 선정 → 시정 책의 적용 → 분석ㆍ평가","1"
"산업위생관리기사","2013","3","산업위생학개론","10","다음 중 전신피로에 관한 설명으로 틀린 것은?","","훈련받은 자와 그러지 않은 자의 근육내 글리코겐 농도는 차이를 보인다.","작업강도가 증가하면 근육내 글리코겐량이 비례적으로 증가되어 근육피로가 발생된다.","작업강도가 높을수록 혈중 포도당농도는 급속히 저하하며, 이에 따라 피로감이 빨리 온다.","작업대사량이 증가하면 산소소비량도 비례하여 계속 증가한 작업대사량이 일정한계를 넘으면 산소 소비량은 증가하지 않는다.","2"
"산업위생관리기사","2013","3","산업위생학개론","11","다음 중 산업안전보건법에 의한 건강관리구분 판정 결과 '직업성 질병의 소견을 보여 사후관리가 필요한 근로자'를 나타내는 것은?","","C₁","C₂","D₁","R","3"
"산업위생관리기사","2013","3","산업위생학개론","12","다음 중 사업장의 보건관리에 대한 내용으로 틀린 것은?","","고용노동부장관은 근로자의 건강을 보호하기 위하여 필요하다고 인정할 때에는 사업주에게 특정 근로자에 대한 임시건강진단의 실시나 그 밖에 필요한 조치를 명 할 수 있다.","사업주는 산업안전보건위원회 또는 근로자대표가 요구할 때에는 본인의 동의 없이도 건강진단을 한 건강진단기관으로 하여금 건강진단 결과에 대한 설명을 하도록 할 수 있다.","고용노동부장관은 직업성 질환의 진단 및 예방, 발생원인의 규명을 위하여 필요하다고 인정할 때에는 근로자의 질병과 작업장의 유해요인의 상관관계에 관한 직업성 질환 역학조사를 할 수 있다.","사업주는 유해하거나 위험한 작업으로써 대통령령으로 정하는 작업에 종사하는 근로자에게는 1일 6시간, 1주 34시간을 초과하여 근로하게 하여서는 아니 된다.","2"
"산업위생관리기사","2013","3","산업위생학개론","13","다음 중 사무실 공기관리 지침에 관한 설명으로 틀린 것은?","","사무실 공기의 관리기준은 8시간 시간가중평균농도를 기준으로 한다.","PM10이란 입경이 10μm 이하인 먼지를 의미한다.","총부유세균의 단위는 CFU/m³로 1m³중에 존재하고 있는 집락형성 세균 개체수를 의미한다.","사무실 공기질의 모든 항목에 대한 측정결과는 측 정치 전체에 대한 평균값을 이용하여 평가한다.","4"
"산업위생관리기사","2013","3","산업위생학개론","14","산업피로의 검사방법 중에서 CMI(Cornel Medical Index)조사에 해당하는 것은?","","생리적 기능검사","생화학적 검사","동작 분석","피로자각 증상","4"
"산업위생관리기사","2013","3","산업위생학개론","15","다음 중 근육작업 근로자에게 비타민 B₁을 공급하는 이유로 가장 적절한 것은?","","영양소를 환원시키는 작용이 있다.","비타민 B₁이 산화될 때 많은 열량을 발생한다.","글리코겐합성을 돕는 효소의 활동을 증가시킨다.","호기적 산화를 도와 근육의 열량공급을 원활하게해 준다.","4"
"산업위생관리기사","2013","3","산업위생학개론","16","작업이 요구하는 힘이 5kg이고, 근로자가 가지고 있는 최대 힘이 20kg이라면 작업강도는 몇 %MS가 되는가?","","4%","10%","25%","40%","3"
"산업위생관리기사","2013","3","산업위생학개론","17","미국산업위생학술원(AAIH)이 채택한 윤리강령 중 기업주와 고객에 대한 책임에 해당하는 내용은?","","일반 대중에 관한 사항은 정직하게 발표한다.","위험요소와 예방조치에 관하여 근로자와 상담한다.","성실성과 학문적 실력면에서 최고 수준을 유지한다.","궁극적 책임은 기업주와 고객보다 근로자의 건강 보호에 있다.","4"
"산업위생관리기사","2013","3","산업위생학개론","18","상시근로자수가 100명인 A 사업장의 연간 재해발생 건수가 15건이다. 이때의 사상자가 20명 발생하였다면 이 사업장의 도수율은 약 얼마인가?(단, 근로자는 1인당 연간 2,200시간을 근무하였다.)","","68.18","90.91","150","200","1"
