"건설안전기사","2012","2","전기위험방지기술","76","다음 중 탑다운공법(top-down)에 관한 설명으로 옳지 않은 것은?","","역타공법이라고도 한다.","굴토작업이 슬래브 하부에서 진행되므로 작업능률 및 작업환경 조건이 저하된다.","건물의 지하구조체에 시공이음이 적어 건물방수에 대한 우려가 적다.","지상과 지하를 동시에 시공할 수 있으므로 공기를 절감할 수 있다.","3"
"건설안전기사","2012","2","전기위험방지기술","77","콘크리트공사에서 현장에 반입된 콘크리트는 일정간격으로 강도시험을 실시하여야 하는데 KS F 4009에서 규정을 따를 때 콘크리트 체적 얼마 당 강도시험 1회를 실시하는가?","","100m$^3$","150m$^3$","200m$^3$","250m$^3$","2"
"건설안전기사","2012","2","전기위험방지기술","78","다음 중 공사계약방식에서 공사실시 방식에 인한 계약제도가 아닌 것은?","","일식도급","분할도급","실비정산보수가산도급","공동도급","3"
"건설안전기사","2012","2","전기위험방지기술","79","철골공사에서 부재의 용접접합에 관한 설명으로 옳지 않은 것은?","","불량용접 검사가 매우 쉽다.","기후나 기온에 따라 영향을 받는다.","단면결손이 없어 이음효율이 높다.","무소음, 무진동 방법이다.","1"
"건설안전기사","2012","2","전기위험방지기술","80","슬래브에서 4변 고정인 경우 철근배근을 가장 많이 하여야 하는 부분은?","","단변 방향의 주간대","단변 방향의 주열대","장변 방향의 주간대","장변 방향의 주열대","2"
"건설안전기사","2012","2","화학설비위험방지기술","81","다음 중 건축용 단열재와 거리가 먼 것은?","","유리면(glass wool)","암면(rock wool)","펄라이트판","테라코타","4"
"건설안전기사","2012","2","화학설비위험방지기술","82","수화열량이 많으며 초기의 강도 발현이 가능하므로 긴급공사, 동절기 공사에 주로 사용되는 시멘트는?","","보통포틀랜드시멘트","조강포틀랜드시멘트","중용열포틀랜드시멘트","내황산염포트랜드시멘트","2"
"건설안전기사","2012","2","화학설비위험방지기술","83","콘크리트 보강용으로 사용되고 있는 유리섬유에 대한 설명으로 옳지 않은 것은?","","고온에 견디며, 불에 타지 않는다.","화학적 내구성이 있기 때문에 부식하지 않는다.","전기절연성이 크다.","내마모성이 크고, 잘 부서지거나 부러지지 않는다.","4"
"건설안전기사","2012","2","화학설비위험방지기술","84","비중이 크고 연성이 크며, 방사선실의 방사선 차폐용으로 사용되는 금속재료는?","","주석","납","철","크롬","2"
"건설안전기사","2012","2","화학설비위험방지기술","85","건축용 석재의 장점으로 옳지 않은 것은?","","내화성이 뛰어나다.","내구성 및 내마모성이 우수하다.","외관이 장중, 미려하다.","압축강도가 크다.","1"
"건설안전기사","2012","2","화학설비위험방지기술","86","목재의 방부제에 해당하지 않는 것은?","","황산구리 1%의 수용액","불화소다","테레핀유","염화아연","3"
"건설안전기사","2012","2","화학설비위험방지기술","87","내구성 및 강도가 크고 외관이 수려하나 함유광물의 열팽창계수가 달라 내화성이 약한 석재로 외장, 내장, 구조재, 도로포장재, 콘크리트 골재 등에 사용되는 것은?","","응회암","화강암","화산암","대리석","2"
"건설안전기사","2012","2","화학설비위험방지기술","88","스트레이트 아스팔트에 대한 설명 중 옳지 않은 것은?","","연화점이 비교적 낮고 온도에 의한 변화가 크다.","주로 지하실 방수공사에 사용되며, 아스팔트 루핑이 제작에 사용된다.","신장성, 점착성, 방수성이 풍부하다.","아스팔트에 동, 식물유지나 광물성 분말 등을 혼합하여 만든 것이다.","4"
"건설안전기사","2012","2","화학설비위험방지기술","89","발포제로서 보드상으로 성형하여 단열재로 널리 사용되며 천장재, 전기용품, 냉장고 내부상자 등으로 쓰이는 열가소성 수지는?","","폴리스티렌수지","폴리에스테르수지","멜라민수지","메타크릴수지","1"
"건설안전기사","2012","2","화학설비위험방지기술","90","목재 건조 시 생재를 수중에 일정기간 침수시키는 주된 이유는?","","연해져서 가공하기 쉽게 하기 위하여","목재의 내화도를 높이기 위하여","강도를 크게 하기 위하여","건조기간을 단축시키기 위하여","4"
"건설안전기사","2012","2","화학설비위험방지기술","91","유용성 수지를 건조성 기름에 가열⋅용해하여 이것을 휘발성 용제로 희석한 것으로 광택이 있고 강인하며 내구⋅내수성이 큰 도장재료는?","","유성페인트","유성바니시","에나멜페인트","스테인","2"
"건설안전기사","2012","2","화학설비위험방지기술","92","스팬드럴 유리에 대한 설명으로 옳지 않은 것은?","","건축물의 외벽 층간이나 내⋅외부 장식용 유리로 사용한다.","판유리 한쪽면에 세라믹질의 도료를 도장한 후 고온에서 융착, 반강화한 것으로 내구성이 뛰어나다.","색상이 다양하고 중후한 질감을 갖고 있으며 건축물의 모양에 따라 선택의 폭이 넓다.","열깨짐의 위험이 있으므로 유리표면에 페인트도장을 하거나 종이, 테이프 등을 부착하지 않는다.","4"
"건설안전기사","2012","2","화학설비위험방지기술","93","U자형 줄눈에 충전하는 실링재를 밑면에 접착시키지 않기 위해 붙이는 테이프로 3면접착에 의한 파단을 방지하기 위한 것은?","","FRP(fiber reinforced plastics)","아스팔트 프라이머(Asphalt Primer)","본드 브레이커(bond breaker)","블로운 아스팔트(blown asphalt)","3"
"건설안전기사","2012","2","화학설비위험방지기술","94","콘크리트의 크리프변형에 관한 설명으로 옳지 않은 것은?","","시멘트량이 많을수록 크다.","부재의 건조 정도가 높을수록 크다.","재하시의 재령이 짧을수록 크다.","부재의 단면치수가 클수록 크다.","4"
"건설안전기사","2012","2","화학설비위험방지기술","95","경질이며 흡습성이 적은 특성이 있으며 도로나 마룻바닥에 까는 두꺼운 벽돌로서 원료로 연와토 등을 쓰고 식염유로 시유소성한 벽돌은?","","검정벽돌","광재벽돌","날벽돌","포도벽돌","4"
"건설안전기사","2012","2","화학설비위험방지기술","96","조이너(joiner)의 설치목적으로 옳은 것은?","","벽, 기둥 등의 모서리에 미장 바름의 보호","인조석깔기에서의 신축균열방지나 의장효과","천장에 보드를 붙인 후 그 이음새를 감추기 위한 목적","환기구멍이나 라디에이터의 덮개역할","4"
"건설안전기사","2012","2","화학설비위험방지기술","97","포틀랜드시멘트의 주원료로 쓰이는 것은?","","응회암과 석고","마그네이사와 트래버틴","코크스와 화강암","석회석과 점토","4"
"건설안전기사","2012","2","화학설비위험방지기술","98","다음 중 시멘트 풍화의 척도로 사용되는 것은?","","강열감량","불용해 잔분","수경률","규산율","1"
"건설안전기사","2012","2","화학설비위험방지기술","99","AE제를 사용하는 콘크리트의 특성에 대한 설명 중 옳지 않은 것은?","","강도가 증가된다.","동결융해에 대한 저항성이 커진다.","워커빌리티가 좋아지고 재료의 분리가 감소된다.","단위수량이 저감된다.","1"
"건설안전기사","2012","2","화학설비위험방지기술","100","한국산업표준에 따른 보통 포틀랜드시멘트가 물과 혼합한 후 응결이 시작되는 시간은 얼마이후 부터인가?","","30분 후","1시간 후","1시간 30분후","2시간 후","2"
"건설안전기사","2012","2","건설안전기술","101","항만하역 작업 시 근로자 승강용 현문사다리 및 안전망을 설치하여야 하는 선박은 최소 몇 톤 이상일 경우인가?","","500톤","300톤","200톤","100톤","2"
"건설안전기사","2012","2","건설안전기술","102","다음 중 토사붕괴의 내적원인인 것은?","","토석의 강도저하","사면법면의 기울기 증가","절토 및 성토 높이 증가","공사에 의한 진동 및 반복 하중 증가","1"
"건설안전기사","2012","2","건설안전기술","103","굴착기계의 운행 시 안전대책으로 옳지 않은 것은?","","버킷에 사람의 탑승을 허용해서는 안된다.","운전반경 내에 사람이 있을 때 회전용 10rpm 이하의 느린 속도로 하여야 한다.","장비의 주차 시 경사지나 굴착작업장으로부터 충분히 이격시켜 주차한다.","전선밑에서는 주의하여 작업하여야 하며, 전선과 안전장치의 안전간격을 유지하여야 한다.","2"
"건설안전기사","2012","2","건설안전기술","104","건설용 시공기계에 관한 기술 중 옳지 않은 것은?","","타워크레인(tower crane)은 고층건물의 건설용으로 많이 쓰인다.","백호우(back hoe)는 기계가 위치한 지면보다 높은 곳의 땅을 파는데 적합하다.","가이데릭(guy derrick)은 철골세우기 공사에 사용된다.","진동 롤러(vibration roller)는 아스팔트콘크리트 등의 다지기에 효과적으로 사용된다.","2"
"건설안전기사","2012","2","건설안전기술","105","토질시험 중 사질토 시험에서 얻을 수 있는 값이 아닌 것은?","","체적압축계수","내부마찰각","액상화 평가","탄성계수","1"
"건설안전기사","2012","2","건설안전기술","106","물체가 떨어지거나 날아올 위험을 방지하기 위한 낙하물방지망 또는 방호선반을 설치 할 때 수평면과의 적정한 각도는?","","10° ~ 20°","20° ~ 30°","30° ~ 40°","40° ~ 45°","2"
"건설안전기사","2012","2","건설안전기술","107","비계의 높이가 2m 이상인 작업장소에 작업발판을 설치할 경우 준수하여야 할 기준으로 옳지 않은 것은?","","발판의 폭은 30cm 이상으로 할 것","발판재료간의 틈은 3cm 이하로 할 것","추락의 위험이 있는 장소에는 안전난간을 설치할 것","발판재료는 뒤집히거나 떨어지지 아니하도록 2 이상의 지지물에 연결하거나 고정시킬 것","1"
"건설안전기사","2012","2","건설안전기술","108","악천후 및 강풍 시 타워크레인의 운전작업을 중지해야 할 순간풍속기준으로 옳은 것은?","","초당 10m 를 초과","초당 15m 를 초과","초당 20m 를 초과","초당 30m 를 초과","2"
"건설안전기사","2012","2","건설안전기술","109","다음 중 추락재해를 방지하기 위한 고소작업 감소대책으로 옳은 것은?","","방망 설치","철골기둥과 빔을 일체 구조화","안전대 사용","비계 등에 의한 작업대 설치","2"
"건설안전기사","2012","2","건설안전기술","110","지름이 15cm이고 높이가 30cm인 원기둥 콘크리트 공시체에 대해 압축강도시험을 한 결과 460kN에 파괴되었다. 이 때 콘크리트 압축강도는?","","16.2MPa","21.5MPa","26MPa","31.2MPa","3"
"건설안전기사","2012","2","건설안전기술","111","차량계 건설기계를 사용하여 작업을 하는 때에 작업계획에 포함되지 않아도 되는 사항은?","","사용하는 차량계 건설기계의 종류 및 성능","차량계 건설기계의 운행경로","차량계 건설기계에 의한 작업방법","차량계 건설기계 사용 시 유도자 배치 위치","4"
"건설안전기사","2012","2","건설안전기술","112","작업장으로 통하는 장소 또는 작업장 내에 근로자가 사용할 통로설치에 대한 준수사항 중 다음 ( )안에 알맞은 숫자는?\n• 통로의 주요 부분에는 틈으로서 ( )m 이내에 장애물이 없도록 하여야 한다.\n• 통로면으로부터 높이 ( )m 이내에는 장애물이 없도록 하여야 한다.","","2","3","4","5","1"
"건설안전기사","2012","2","건설안전기술","113","이동식 비계를 조립하여 작업을 하는 경우에 작업발판의 최대적재하중은 몇 kg을 초과하지 않도록 해야 하는가?","","150kg","200kg","250kg","300kg","3"
"건설안전기사","2012","2","건설안전기술","114","다음 중 그물코의 크기가 5cm인 매듭방망이 폐기기준 인장강도는?","","200kg","100kg","60kg","30kg","3"
"건설안전기사","2012","2","건설안전기술","115","강관을 사용하여 비계를 구성하는 경우 준수하여야 하는 사항으로 옳지 않은 것은?","","비계기둥의 간격은 띠장 방향에서는 1.5m 이상 1.8m 이하로 할 것","비계기둥 간의 적재하중은 300kg을 초과하지 않도록 할 것","비계기둥의 제일 윗부분으로부터 31m 되는 지점 밑부분의 비계기둥은 2개의 강관으로 묶어 세울 것","띠장간격은 1.5m 이하로 설치하되, 첫 번째 띠장은 지상으로부터 2m 이하의 위치에 설치할 것","2"
"건설안전기사","2012","2","건설안전기술","116","철골공사시 사전안전성 확보를 위해 공작도에 반영하여야 할 사항이 아닌 곳은?","","주변 고압전주","외부비계받이","기둥승강용 트랩","방망 설치용 부재","1"
"건설안전기사","2012","2","건설안전기술","117","다음 중 터널공사의 전기발파작업에 대한 설명 중 옳지 않은 것은?","","점화는 충분한 허용량을 갖는 발파기를 사용한다.","발파 후 즉시 발파모선을 발파기로부터 분리하고 그 단부를 절연시킨다.","전선의 도통시험은 화약장전 장소로부터 최소 30m 이상 떨어진 장소에서 행한다.","발파모선은 고무 등으로 절연된 전선 20m 이상의 것을 사용한다.","4"
"건설안전기사","2012","2","건설안전기술","118","다음 중 흙막이 지보공을 조립하는 경우 작성하는 조립도에 명시되어야 하는 사항과 가장 거리가 먼 것은?","","부재의 치수","버팀대의 긴압의 정도","부재의 재질","설치방법과 순서","2"
"건설안전기사","2012","2","건설안전기술","119","선창의 내부에서 화물취급작업을 하는 근로자가 안전하게 통행할 수 있는 설비를 설치하여야 하는 기준은 갑판의 뒷면에서 선창 밑바닥까지의 깊이가 최소 얼마를 초과할 때인가?","","1.3m","1.5m","1.8m","2.0m","2"
"건설안전기사","2012","2","건설안전기술","120","크레인을 사용하여 작업을 하는 경우 준수하여야 하는 사항으로 옳지 않은 것은?","","인양할 하물을 바닥에서 끌어당기거나 밀어내는 작업을 할 것","고정된 물체를 직접분리⋅제거하는 작업을 하지 아니할 것","미리 근로자의 출입을 통제하여 인양 중인 하물이 작업자의 머리 위로 통과하지 않도록 할 것","인양할 하물이 보이지 아니하는 경우에는 어떠한 동작도 하지 아니할 것","1" "Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"건설안전기사","2012","2","안전관리론","1","다음 중 재해방지를 위한 대책 선정시 안전대책에 해당하지 않는 것은?","","기술적 대책","교육적 대책","경제적 대책","관리적 대책","3"
"건설안전기사","2012","2","안전관리론","2","산업안전보건법에 따라 사업주가 안전보건개선계획을 수립할 때에 심의를 거쳐야 하는 조직은?","","산업안전보건위원회","인사위원회","근로감독위원회","노동조합","1"
"건설안전기사","2012","2","안전관리론","3","다음 중 하인리히의 재해비용 산출 방법에 있어서 간접 손실비에 속하지 않는 것은?","","사망시 장의비용","신규직원 섭외비용","재해로 인한 본인의 시간손실비용","시설복구로 소비된 재산손실비용","1"
"건설안전기사","2012","2","안전관리론","4","다음 중 재해조사시 유의사항과 가장 거리가 먼 것은?","","사실을 수집한다.","증언하는 사실 이외의 추측의 말은 참고로만 한다.","타인의 의견은 혼란을 초래함으로 조사는 1인으로 한다.","조사는 신속하게 행하고, 긴급 조치하여 2차 재해의 방지를 도모한다.","3"
"건설안전기사","2012","2","안전관리론","5","다음 중 산업안전보건법상 안전⋅보건표지의 분류에 있어 출입금지표지의 종류에 해당하지 않는 것은?","","차량통행금지","금지유해물질 취급","허가대상유해물질 취급","석면취급 및 해체⋅제거","1"
"건설안전기사","2012","2","안전관리론","6","건설업 산업안전보건관리비 계상에 관한 규정은 총공사금액이 얼마 이상인 공사에 적용하는가? (단, 고압 또는 특별고압 작업으로 이루어지는 공사와 또는 정보통신 설비공사는 제외한다.)(2020년 01월 23일 개정된 규정 적용됨)","","2000만원","1억원","120억원","150억원","1"
"건설안전기사","2012","2","안전관리론","7","다음 중 안전모의 일반구조에 관한 설명으로 틀린 것은?(단, 안전모는 의무안전인증 대상이다.)","","턱끈의 폭은 10mm 이상일 것","안전모의 수평간격은 1mm 이내일 것","안전모의 모체, 착장체 및 턱끈을 가질 것","착장체의 구조는 착용자의 머리에 균등한 힘이 분배되도록 할 것","2"
"건설안전기사","2012","2","안전관리론","8","강도율이 1.25, 도수율이 10인 사업장의 평균강도율은 얼마인가?","","8일","10일","12.5일","125일","4"
"건설안전기사","2012","2","안전관리론","9","다음 중 산업안전보건법에 따라 사업주는 산업재해가 발생하였을 때 고용노동부령으로 정하는 바에 따라 관련 사항을 기록⋅보존하여야 하는데 이러한 산업재해 중 고용노동부령으로 정하는 산업재해에 대하여 고용노동부장관에게 보고하여야 할 사항과 가장 거리가 먼 것은?","","산업재해 발생개요","원인 및 보고 시기","실업급여 지급사항","재발방지 계획","3"
"건설안전기사","2012","2","안전관리론","10","다음 중 산업안전보건법상 안전검사 대상 유해⋅위험기계에 해당되지 않는 것은?(관련 규정 개정전 문제로 여기서는 기존 정답인 4번을 누르면 정답 처리됩니다. 자세한 내용은 해설을 참고하세요.)","","리프트","곤돌라","전단기","이동식크레인","4"
"건설안전기사","2012","2","안전관리론","11","다음 중 안전점검시 담당자의 자세로 가장 적절하지 않은 것은?","","안전점검을 할 때에는 주관적인 마음가짐으로 정확히 점검해야 된다.","안전점검시에는 체크리스트 항목을 충분히 이해하고 점검에 임하도록 한다.","안전점검시에는 과학적인 방법으로 사고의 예방차원에서 점검에 임해야 한다.","안전점검 실시 후 체크리스트를 수정사항이 발생할 경우 현장의 의견을 반영하여 개정⋅보완하도록 한다.","1"
"건설안전기사","2012","2","안전관리론","12","산업안전보건법상 건설업 중 냉동⋅냉장창고시설의 설비 공사 및 단열공사를 착공할 때 연면적이 얼마일 경우 유해⋅위험 방지계획서를 작성하여야 하는가?","","3천제곱미터 이상","5천제곱미터 이상","7천제곱미터 이상","1만제곱미터 이상","2"
"건설안전기사","2012","2","안전관리론","13","안전관리의 수준을 평가하는데 사고가 일어나는 시점을 전후하여 평가를 한다. 다음 중 사고가 일어나기 전의 수준을 평가하는 사전평가활동은?","","재해율 통계","안전활동율 관리","재해손실 비용 산정","Safe-T-Score 산정","2"
"건설안전기사","2012","2","안전관리론","14","다음 중 무재해 이념의 기본 3원칙이 아닌 것은?","","무의 원칙","참가의 원칙","선취 해결의 원칙","통제의 원칙","4"
"건설안전기사","2012","2","안전관리론","15","다음 중 재해라고 하는 결과에 미치게 하는 원인요소와의 관계를 상호의 인과관계만으로 결부시켜 작성된 것은?","","파레토(Pareto)도","특성요인도","cross도","관리도","2"
"건설안전기사","2012","2","안전관리론","16","다음 중 회사의 안전 활동을 원활하게 수행하기 위한 안전관리 조직의 목적으로 볼 수 없는 것은?","","조직적 사고 예방활동","기업 손실을 근본적으로 방지","산업안전보건관리비의 절감","조직 계층간 신속한 정보처리","3"
"건설안전기사","2012","2","안전관리론","17","사고 유형 중에서 사람의 동작에 의한 유형이 아닌 것은?","","추락","전도","비래","충돌","3"
"건설안전기사","2012","2","안전관리론","18","다음 중 산업안전보건법상 사업주의 의무와 가장 거리가 먼 것은?","","관련 법과 법에 따른 명령에서 정하는 산업재해 예방을 위한 기준을 지켜야 한다.","해당 사업장의 안전⋅보건에 관한 정보를 근로자에게 제공하여야 한다.","근로조건을 개선하여 적절한 작업환경을 조성하여야 한다.","산업안전⋅보건정책의 수립⋅집행⋅조정 및 통제하여야 한다.","4"
"건설안전기사","2012","2","안전관리론","19","무재해운동추진기법 중 팀의 일체감, 연대감을 조성할 수 있고 동시에 대뇌 구피질에 좋은 이미지를 불러 넣어 안전행동을 하도록 하는 방법은","","역할연기(role playing)","터치 앤 콜(Touch and Call)","브레인스토밍(Brain Storming)","TBM(Tool Box Meeting)","2"
"건설안전기사","2012","2","안전관리론","20","다음 중 안전사고와 생산공정과의 관계를 가장 적절히 표현한 것은?","","안전사고란 생산공정과는 별개의 사건이다.","안전사고는 생산공정에 별 영향을 주지 않는다.","안전사고는 생산공정의 잘못을 입증하는 근거가 된다.","안전사고란 생산공정이 잘못되었다는 것을 암시 하는 잠재적 정보지표이다.","4"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","21","다음 중 생활하고 있는 현실적인 장면에서 해결방법을 찾아내는 것으로 지식, 기능, 태도, 기술 등을 종합적으로 획득하도록 하는 학습방법은?","","문제법(Problem Method)","롤 플레잉(Role Playing)","버즈 세션(Buzz Session)","케이슨 메소드(Case Method)","1"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","22","다음 중 피로의 현상으로 볼 수 없는 것은?","","주관적 피로","중추신경의 피로","반사운동신경 피로","근육 피로","1"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","23","다음 중 상황성 누발자의 재해유발원인으로 가장 적절한 것은?","","기계설비의 결함","소심한 성격","주의력의 산만","침착성 및 도덕성의 결여","1"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","24","다음 중 안전⋅보건교육계획에 포함하여야 할 사항과 가장 거리가 먼 것은?","","교육방법","교육장소","교육생의견","교육목표","3"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","25","다음 중 착시현상 중에서 실제로는 움직이지 않는데도 움직이는 것처럼 느껴지는 심리적인 현상을 무엇이라 하는가?","","잔상","원근 착시","가현운동","기하학적 착시","3"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","26","다음 중 측정된 행동에 의한 심리검사로 미네소타 사무직 검사, 개정된 미네소타 필기형 검사, 벤 니트 기계이해 검사가 측정하려고 하는 심리검사의 유형으로 옳은 것은?","","정신능력검사","흥미검사","적성검사","운동능력검사","3"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","27","학습평가 도구의 기준 중'측정의 결과에 대해 누가 보아도 일치되는 의견이 나올 수 있는 성질'은 다음 중 어떠한 특성을 설명한 것인가?","","타당성","신뢰성","객관성","실용성","3"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","28","다음 중 주의의 특성에 대한 설명으로 틀린 것은?","","주의력을 강화하면 그 기능은 저하한다.","주의는 동시에 두 개의 방향으로 집중하지 못한다.","한 지점에 주의를 집중하면 다른 지점의 주의력은 약해진다.","고도의 주의는 오랜 시간 동안을 지속시킬 수 없다.","1"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","29","다음 중 지도자 자신이 자신에게 부여한 권한은?","","강압적 권한","보상적 권한","합법적 권한","위임된 권한","4"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","30","다음 중 안전교육 목표에 포함시켜야 할 사항으로 가장 적절한 것은?","","강의 순서","과정 소개","강의 개요","교육 및 훈련의 범위","4"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","31","다음 중 산업심리의 5대 요소에 해당하지 않는 것은?","","지능","동기","감정","습성","1"
"건설안전기사","2012","2","인간공학 및 시스템안전공학","32","산업안전보건법상 사업 내 안전⋅보건교육에 있어 건설 일용근로자의 건설업 기초안전⋅보건교육시간으로 옳은 것은?","","1시간","2시간","3시간","4시간","4"
