Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2009,1,인간공학개론,11,입식 작업대에서 정밀작업을 수행하려고 할 때 작업대의 높이로 가장 적당한 것은?,text_only,팔꿈치 높이와 동일한 높이,팔꿈치 높이보다 5~10cm 높은 높이,팔꿈치 높이보다 5~10cm 낮은 높이,팔꿈치 높이보다 10~20cm 낮은 높이,2
인간공학기사,2009,1,인간공학개론,12,Norman이 제시한 사용자 인터페이스 설계원칙에 해당하지 않는 것은?,text_only,가시성(visibility)의 원칙,양립성(compatibility)의 원칙,피드백(feedback)의 원칙,유지보수 경제성(maintenance economy)의 원칙,4
인간공학기사,2009,1,인간공학개론,13,인간의 감각기관 중 작업자가 가장 많이 사용하는 감각은?,text_only,시각,청각,촉각,미각,1
인간공학기사,2009,1,인간공학개론,14,연구조사에 사용되는 기준이 의도된 목적에 적당하다고 판단되는 정보를 무엇이라고 하는가?,text_only,무오염성,신뢰성,실제성,적절성,4
인간공학기사,2009,1,인간공학개론,15,다음 중 촉각적 표시장치에 대한 설명으로 옳은 것은?,text_only,시각 및 청각 표시장치를 대체하는 장치로 사용할 수 없다.,"촉감은 피부온도가 낮아지면 나빠지므로, 저온 환경에서 촉감 표시장치를 사용할 때에는 아주 주의하여야 한다.",세밀한 식별이 필요한 경우 손가락 보다 손바닥 사용을 유도해야 한다.,촉감의 일반적인 척도를 판별한계(Just-Noticeable Difference)를 사용한다.,2
인간공학기사,2009,1,인간공학개론,16,다음 중 부품배치의 원칙이 아닌 것은?,text_only,치수별 배치의 원칙,중요성의 원칙,기능별 배치의 원칙,사용빈도의 원칙,1
인간공학기사,2009,1,인간공학개론,17,다음 중 인간과 기계의 성능 비교에 관한 설명으로 옳은 것은?,text_only,장시간 걸쳐 작업을 수행하는 데에는 기계가 인간보다 우수하다.,완전히 새로운 해결책을 찾아내는 데에는 기계가 인간보다 우수하다.,반복적인 작업을 신뢰성 있게 수행하는 데에는 인간이 기계보다 우수하다.,입력에 대하여 빠르고 일관되게 반응하는 데에는 인간이 기계보다 우수하다.,1
인간공학기사,2009,1,인간공학개론,18,"다음 중 제품, 공구, 장비의 설계시에 적용하는 인체계측 자료의 응용 원칙에 해당되지 않는 것은?",text_only,조절식 설계,설비기준에 의한 설계,평균치를 이용한 설계,극단치를 이용한 설계,2
인간공학기사,2009,1,인간공학개론,19,청각적 신호를 설계하는 데 고려되어야 하는 원리 중 검출성(detectability)에 대한 설명으로 옳은 것은?,text_only,사용자에게 필요한 정보만 제공한다.,사용자가 알고 있는 친숙한 신호의 차원과 코드를 선택한다.,신호는 주어진 상황에서의 감지장치나 사람이 감지할 수 있어야 한다.,동일한 신호는 항상 동일한 정보로 지정하도록 한다.,3
인간공학기사,2009,1,인간공학개론,20,시각적 부호 중 이미 고안되어 있으므로 이를 배워야 하는 부호를 무엇이라 하는가?,text_only,묘사적 부호,추상적 부호,사회적 부호,임의적 부호,4
인간공학기사,2009,1,작업생리학,21,다음 중 작업강도의 증가에 따른 순환기반응의 변화에 대한 설명으로 옳지 않은 것은?,text_only,심박출량의 증가,혈액의 수송량 증가,혈압의 상승,적혈구의 감소,4
인간공학기사,2009,1,작업생리학,22,육체적 작업과 신체에 대한 스트레스의 수준을 측정하는 방법 중 근육이 수축할 때 발생하는 전기적 활성을 기록하는 방법을 무엇이라 하는가?,text_only,ECG(심전도),EEG(뇌전도),EMG(근전도),EOG(안전도),3
인간공학기사,2009,1,작업생리학,23,척추를 구성하고 있는 뼈 가운데 요추의 수는 몇 개인가?,text_only,5개,6개,7개,8개,1
인간공학기사,2009,1,작업생리학,24,전신진동에 있어 안구에 공명이 발생하는 진동수의 범위로 가장 적절한 것은?,text_only,8~12Hz,10~20Hz,20~30Hz,60~90Hz,4
인간공학기사,2009,1,작업생리학,25,"트레드밀(treadmill) 위를 5분간 걷게 하여 배기를 더글라스 백(douglas bag)을 이용하여 수집하고 가스분석기로 성분을 조사한 결과 배기량이 75L, 산소가 16%, 이산화탄소가 4%이었다. 이 피험자의 분당 산소소비량(L/min)과 에너지(kcal/min)는 각각 얼마인가? (단, 흡기시 공기 중의 산소는 21%, 질소는 79%이며 1L의 산소소비는 5kcal의 에너지를 발생시킨다.)",text_only,"산소소비량:0.7377, 에너지:3.69","산소소비량:0.7899, 에너지:3.95","산소소비량:1.3088, 에너지:6.54","산소소비량:1.3988, 에너지:6.99",2
인간공학기사,2009,1,작업생리학,26,다음 중 작업부하(mental workload)를 측정할 수 있는 생리적 척도가 아닌 것은?,text_only,뇌유발전위(evoked brain potential),동공반응(pupillary response),부정맥(sinus arrhythmia),NASA TLX(Task Load Index),4
인간공학기사,2009,1,작업생리학,27,소리크기의 지표로서 사용하는 단위에 있어서 8sone은 몇 phon인가?,text_only,60,70,80,90,2
인간공학기사,2009,1,작업생리학,28,소음에 대한 청력손실이 가장 크게 나타나는 진동수는?,text_only,"1,000Hz","2,000Hz","4,000Hz","8,000Hz",3
인간공학기사,2009,1,작업생리학,29,다음 중 생리적 스트레인의 척도에 대한 측정단위 설명으로 옳은 것은?,text_only,1N 이란 1kg의 질량에 1m/s$^2$의 가속도가 생기게 하는 힘이다.,1J이란 1kg을 작용하여 1m를 움직이는 데 필요한 에너지 이다.,1kcal이란 물 1kg을 100℃ 올리는데 필요한 열이다.,동력이란 단위시간당의 일로서 단위는 dyne이 사용된다.,1
인간공학기사,2009,1,작업생리학,30,인간과 주위와의 열교환 과정을 올바르게 나타낸 열균형 방정식은?,text_only,S(열축적)=M(대사)-E(증발)-R(복사)±C(대류)+W(한 일),S(열축적)=M(대사)±E(증발)-R(복사)±C(대류)-W(한 일),S(열축적)=M(대사)-E(증발)±R(복사)-C(대류)+W(한 일),S(열축적)=M(대사)-E(증발)±R(복사)±C(대류)-W(한 일),4
인간공학기사,2009,1,작업생리학,31,다음 중 사무실의 오염물질 관리기준에서 이산화탄소의 관리기준으로 옳은 것은?,text_only,500ppm 이하,"1,000ppm 이하","2,000ppm 이하","3,000ppm 이하",2
인간공학기사,2009,1,작업생리학,32,근육은 수의근과 불수의근으로 나눌 수 있는데 다음 중 수의근에 해당하는 근육의 종류는?,text_only,심장근(Cardiac muscle),평활근(Smooth muscle),골격근(Skeletal muscle),내장근(Muscles of internal organ),3
인간공학기사,2009,1,작업생리학,33,다음 중 산소와 함께 진행되는 유기성 대사과정으로 인한 부산물이 아닌 것은?,text_only,젖산,물,열,에너지,1
인간공학기사,2009,1,작업생리학,34,다음 중 자극에 대한 반응시간의 설명으로 틀린 것은?,text_only,일반적으로 단순반응시간이 선택반응시간보다 길다.,자극이 있은 후 동작을 개시할 때까지의 총 시간을 말한다.,선택반응시간은 별도의 반응을 요하는 자극 수에 따라 달라진다.,단순반응시간이란 하나의 특정 자극만을 발생할 수 있을 때 반응에 걸리는 시간이다.,1
인간공학기사,2009,1,작업생리학,35,다음 중 교대작업의 관리방법으로 적절하지 않은 것은?,text_only,근무시간 12시간 교대제를 적용한다.,야간근무는 2~3일 이상 연속하지 않는다.,야간근무 후의 다음 근로시작 시간까지는 48시간 이상의 휴식을 갖는다.,일정하지 않은 연속근무는 피한다.,1
인간공학기사,2009,1,작업생리학,36,다음 중 '소음작업'이란 1일 8시간 작업을 기준으로 몇 dB(A) 이상의 소음이 발생하는 작업을 말하는가?,text_only,80,85,90,95,2
인간공학기사,2009,1,작업생리학,37,"시소 위에 올려놓은 물체 A는 시소 중심에서 1.2m 떨어져 있고 무게는 35kg이며, 물체 B는 물체 A와 반대방향으로 중심에서 1.5m 떨어져 있다고 가정하였을 때 물체 B의 무게는 몇 kg인가?",text_only,19,28,35,42,2
인간공학기사,2009,1,작업생리학,38,다음 중 근력 및 지구력에 대한 설명으로 틀린 것은?,text_only,"근력 측정치는 작업 조건뿐만 아니라 검사자의 지시내용, 측정방법 등에 의해서도 달라진다.",등척력(isometric strength)은 신체를 움직이지 않으면서 자발적으로 가할 수 있는 힘의 최대값이다.,정적인 근력 측정치로부터 동적 작업에서 발휘할 수 있는 최대 힘을 정확히 추정할 수 있다.,근육이 발휘할 수 있는 힘은 근육의 최대자율수축(MVC)에 대한 백분율로 나타내어진다.,3
인간공학기사,2009,1,작업생리학,39,다음 중 신경계(nervous system)에 대한 설명으로 틀린 것은?,text_only,"체신경계는 피부, 골격근 및 뼈에 분포한다.",신체의 여러 가지 정보를 전달하는 역할을 담당한다.,구조적으로 중추신경계와 말초신경계로 나눌 수 있다.,기능적 체신경계는 교감신경계와 부교감신경계로 구분한다.,4
인간공학기사,2009,1,작업생리학,40,다음 그림과 같은 심전도에서 나타나는 P파는 심장의 어떤 상태를 의미하는 것인가?,O,심실의 탈분극,심실의 재분극,심방의 탈분극,심방의 재분극,3
인간공학기사,2009,1,산업심리학 및 관계법규,41,다음 중 집단 응집성을 결정하는 요인과 가장 거리가 먼 것은?,text_only,가입의 난이도,외부의 위협,현재의 경험,집단의 크기,3
인간공학기사,2009,1,산업심리학 및 관계법규,42,McGregor의 Y이론에 따른 인간의 동기부여 인자에 해당하는 것은?,text_only,수직적 리더십,수평적 리더십,금전적 보상,직무의 단순화,2
인간공학기사,2009,1,산업심리학 및 관계법규,43,제조물 책임법상 제조업자가 합리적인 설명·지시·경고·기타의 표시를 하였더라면 당해 제조물에 의하여 발생될 수 있는 피해나 위험을 줄이거나 피할 수 있었음에도 이를 하지 아니한 경우의 결함을 무엇이라 하는가?,text_only,표시상의 결함,제조상의 결함,설계상의 결함,고지의무의 결함,1
인간공학기사,2009,1,산업심리학 및 관계법규,44,다음 중 인간-기계시스템에 있어서 휴먼에러와 그로 인해 발생할 수 있는 오류확률을 예측하는 정량적 인간신뢰도 분석기법은?,text_only,ETA,PHA,FMEA,THERP,4
인간공학기사,2009,1,산업심리학 및 관계법규,45,다음의 휴먼에러에 대한 분류로 가장 적절한 것은?\n\n가스를 사용한 후 잠배하고 밸브를 잠그는 것을 잊었다.,O,"omission error이며, skill-based error로 분류할 수 있다.","omission error이며, knowledge-based mistake로 분류할 수 있다.","commission error이며, skill-based error로 분류할 수 있다.","commission error이며, knowledge-based mistake로 분류할 수 있다.",1
인간공학기사,2009,1,산업심리학 및 관계법규,46,재해 원인을 불안전한 행동과 불안전한 상태로 구분할 때 다음 설명 중 틀린 것은?,text_only,불안전한 행동과 불안전한 상태로 직접원인이라 한다.,재해조사시 재해의 원인은 불안전한 행동이나 불안전한 상태 중 한가지로 분류한다.,"보호구의 결함은 불안전한 상태, 보호구의 미착용은 불안전한 행동으로 분류한다.",하인리히는 재해예방을 위해 불안전한 행동과 불안전한 상태의 제거가 가장 중요하다고 보았다.,2
인간공학기사,2009,1,산업심리학 및 관계법규,47,다음 중 헤드십과 리더십에 대한 설명으로 틀린 것은?,text_only,헤드십은 부하와의 사회적 간격이 넓다.,리더십에서 책임은 리더와 구성원 모두에게 있다.,리더십에서 구성원과의 관계는 개인적인 영향에 따른다.,헤드십은 권한부여가 구성원으로부터 동의에 의한 것이다.,4
인간공학기사,2009,1,산업심리학 및 관계법규,48,호손(Hawthorn) 실험에서 작업자의 작업능률에 영향을 미치는 주요요인으로 밝혀진 요인은 무엇인가?,text_only,작업장의 온도,작업장의 습도,작업자의 인간관계,물리적 작업조건,3
인간공학기사,2009,1,산업심리학 및 관계법규,49,리더십 이론 중 '관리격자이론'에서 직무중심 지향적으로 인간에 대한 관심이 낮은 유형은?,text_only,"(1,1)형","(1,9)형","(9,1)형","(9,9)형",3
인간공학기사,2009,1,산업심리학 및 관계법규,50,NIOSH의 스트레스 모형에서 직무스트레스 요인 중 중재요인에 해당하는 것은?,text_only,작업부하,역할갈등,소음,개인적 요인,4
인간공학기사,2009,1,산업심리학 및 관계법규,51,다음 중 인간의 행동이 어떻게 동기유발이 되는가에 둔 과정이론(process theory)이 아닌 것은?,text_only,공정성이론,기대이론,X-Y이론,목표설정이론,3
인간공학기사,2009,1,산업심리학 및 관계법규,52,A작업장의 도수율이 2로 산출되었을 때 그 결과에 대한 해석으로 옳은 것은?,text_only,"근로자 1,000명당 1년 동안 발생한 재해자수가 2명이다.","연근로시간 1,000시간당 발생한 근로손실일수가 2명이다.","근로자 10,000명당 1년간 발생한 사망자수가 2명이다.","연근로시간 1,000,000시간당 발생한 재해건수가 2건이다.",4
인간공학기사,2009,1,산업심리학 및 관계법규,53,"신뢰도가 0.85인 작업자가 혼자서 검사하는 공정에 동일한 신뢰도를 가진 요원을 중복으로 지원하여 2인 1조로 검사를 한다면 이 공정에서의 신뢰도는 얼마가 되겠는가? (단, 전체 작업기간 동안 요원은 지원된다.)",text_only,0.7225,0.85,0.9775,0.9801,3
인간공학기사,2009,1,산업심리학 및 관계법규,54,레윈(Lewin)의 인간행동 법칙 'B=f(P·E)'의 각 인자와 리더십의 관계를 설명한 것으로 적절하지 않은 것은?,text_only,B는 리더십 발휘에 따른 집단의 활동을 말한다.,f는 리더십의 형태이다.,P는 집단을 구성하는 구성원의 특징이다.,"E는 집단의 과제, 구조, 사회적 요인 등 환경적 요인이다.",2
인간공학기사,2009,1,산업심리학 및 관계법규,55,다음은 대인적 갈등해소 방안에 대한 그림이다. 각각의 영역(A~E)과 내용의 연결이 잘못된 것은?,O,A : 협동,B : 회피,C : 타협,E : 순응,1
인간공학기사,2009,1,산업심리학 및 관계법규,56,메슬로우의 욕구단계설과 알더퍼의 ERG 이론 간의 욕구구조를 비교할 때 그 연결이 적절하지 않은 것은?,text_only,자아실현욕구-관계욕구(R),안전욕구-생존욕구(E),사회적욕구-관계욕구(R),생리적욕구-생존욕구(E),1
인간공학기사,2009,1,산업심리학 및 관계법규,57,다음 중 자기의 주관대로 추축하는 억측판단이 일어나는 배경이 아닌 것은?,text_only,희망적 관측이 강할 때,과거의 경험적 선입관이 있을 때,정보가 불확실할 때,개인적인 고민으로 인하여 정서적으로 갈등을 갖고 있을 때,4
인간공학기사,2009,1,산업심리학 및 관계법규,58,인간의 불안전한행동을 예방하기 위해 Harvey에 의해 제안된 안전대책의 3E에 해당 하지 않는 것은?,text_only,기술(Engineering),환경(Environment),교육(Education),규제(Enforcement),2
인간공학기사,2009,1,산업심리학 및 관계법규,59,"어떤 사업장의 생산라인에서 완제품을 검사하고 있는데, 어느 날 5000개의 제품을 검사하여 200개를 불량품으로 처리하였으나 이 로트에는 실제로 1000개의 불량품이 있었을 때 로트당 휴먼에러를 범하지 않을 확률은?",text_only,0.16,0.2,0.8,0.84,4
인간공학기사,2009,1,산업심리학 및 관계법규,60,스트레스에 대한 조직수준의 관리방안 중 개인의 역할을 명확히 해 줌으로서 스트레스의 발생원인을 제거시키는 방법은?,text_only,경력개발,과업재설계,역할분석,팀 형성,3
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,61,다음 중 중량물 취급방법에 대한 설명으로 적절하지 않은 것은?,text_only,손 전체로 잡아서 들도록 한다.,손목과 팔꿈치는 펴진 상태에서 중량물을 든다.,"허리를 곧게 유지하고, 무릎을 구부려서 들어야 한다.",발을 어깨 너비 정도 벌리고 몸의 균형을 유지해야 한다.,2
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,62,Work Factor에서 동작시간 결정시 고려하는 4가지 요인에 해당하지 않는 것은?,text_only,인위적 조절,동작거리,중량이나 저항,수행도,4
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,63,작업관리의 문제해결방법으로 전문가 집단의 의견과 판단을 추출하고 종합하여 집단적으로 판단하는 방법은?,text_only,브레인스토밍(Brainstorming),마인드 맵핑(Mind mapping),마인드 멜딩(Mind melding),델파이 기법(Delphi technique),4
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,64,시설배치방법 중 공정별 배치방법의 장점에 해당하는 것은?,text_only,운반길이가 짧아진다.,작업진도의 파악이 용이하다.,전문적인 작업지도가 용이하다.,"제공품이 적고, 생산길이가 짧아진다.",3
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,65,다음 중 작업관리에 관한 설명으로 적절하지 않은 것은?,text_only,작업관리는 방법연구와 작업측정을 주영역으로 하는 경영기법의 하나이다.,작업관리는 작업시간을 단축하는 것을 주목적으로 한다.,작업관리는 생산성과 함께 작업자의 안전과 건강을 함께 추구한다.,작업관리는 생산과정에서 인간이 관여하는 작업을 주 연구대상으로 한다.,2
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,66,다음 중 근골격계질환 예방관리 프로그램의 주요 구성요소로 볼 수 없는 것은?,text_only,보상절차 심의,예방·관리 정책 수립,교육/훈련 실시,유해요인조사 및 관리,1
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,67,3시간 동안 작업수행과정을 촬영하여 워샘플링 방법으로 200회를 샘플링한 결과 이 중에서 30번 손목이 꺾임이 확인되었다. 이 작업의 시간당 손목꺾임시간은 얼마인가?,text_only,6분,9분,18분,30분,2
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,68,다음 중 작업개선의 일반적 원리에 대한 내용으로 틀린 것은?,text_only,자연스러운 작업자세,과도한 힘의 사용 감소,반복 동작의 증가,충분한 여유 공간,3
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,69,다음 중 대안의 도출방법으로 가장 적당한 것은?,text_only,공정도,특성요인도,파레토차트,브레인스토밍,4
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,70,"A작업의 표준시간은 제품당 11분이다. 한 작업자가 8시간 작업시간 동안 제품 56개를 생산하였다면, 이 작업자의 효율은 약 얼마인가?",text_only,77.90%,92.40%,128.30%,132.10%,3
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,71,다음 중 간트차트에 관한 설명으로 옳지않은 것은?,text_only,계획 활동의 예측완료시간은 막대모양으로 표시된다.,예정사항과 실제 성과를 기록 비교하여 작업을 관리하는 계획도표이다.,기계의 사용에 대한 필요시간과 일정을 표시할 때 이용되기도 한다.,각 과제 간의 상호 연관사항 파악하기에 용이하다.,4
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,72,다음 중 근골격계부담작업의 유해요인조사 및 평가에 관한 설명으로 틀린 것은?,text_only,"조사항목으로는 작업장의 상황, 작업조건 등이 있다.",정기 유해요인조사는 수시유해요인조사와는 별도로 2년마다 행한다.,신설되는 사업장의 경우에는 신설일로부터 1년 이내 최초의 유해요인조사를 실시하여야 한다.,사업주는 개선계획의 타당성을 검토하기 위하여 외부의 전문기관이나 전문가로부터 지도·조언을 들을 수 있다.,2
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,73,다음 중 근골격계 부담작업에 해당하지 않는 것은?,text_only,하루 2시간 동안 허리 높이 작업대에서 전동드라이버로 자동차 부품을 조립하는 작업,자동차 조립라인에서 하루 4시간 동안 머리위에 위치한 부속품을 볼트로 체결하는 작업,하루 6시간 동안 컴퓨터를 이용하여 자료입력과 문서편집을 하는 작업,하루에 15kg의 쌀을 무릎 아래에서 허리 높이의 선반에 30회 올리는 작업,1
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,74,다음 중 영상표시단말관한 내용으로 틀린 것은?,text_only,영상표시단말기의 화면을 회전 및 경사조절이 가능하도록 한다.,영상표시단말기 취급근로자의 시선을 화면 상단과 눈높이가 일치하도록 한다.,"작업대는 가운데 서랍이 없는 것을 사용하도록 하며, 다리 주변에 충분한 공간을 확보한다.","위팔은 자연스럽게 늘어뜨리고, 작업자의 어깨가 들리지 않아야 하며, 팔꿈치의 내각은 90° 이내로 한다.",4
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,75,"작업시간을 새로이 측정하기 보다는 과거에 측정한 기록들을 기준으로 동작에 영향을 미치는 요인들을 검토하여 만든 함수식, 표, 그래프 등으로 동작시간을 예측하는 방법은?",text_only,워크샘플링(Work Sampling),표준자료법(Standard data),MTM(Methods Time Measurement),WF(Work Factor),2
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,76,"어깨, 팔목, 손목, 목 등 상지에 초점을 맞추어 작업자세로 인한 작업부하를 쉽고, 빠르게 평가하는 방법은?",text_only,JSL,REBA,RULA,OWAS,3
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,77,다음 중 근골격계질환에 관한 설명으로 틀린 것은?,text_only,미세한 근육이나 조직의 손상으로 시작된다.,초기에 치료하지 않으면 심각해질 수 있다.,사전조사에 의하여 완전 예방이 가능하다.,신체의 기능적 장해를 유발할 수 있다.,3
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,78,다음 중 비효율적인 서블릭(therblig)이 아닌 것은?,text_only,PP,SH,I,H,1
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,79,"작업자가 동종의 기계를 복수로 담당하는 경우, 작업자 한 사람이 담당해야 할 이론적 기계대수(n')를 구하는 식으로 옳은 것은? (단, a는 작업자와 기계의 동시작업시간의 총합, b는 작업자만의 총 작업시간, t는 기계만의 총 가동시간이다.)",O,$n' = \frac{(a+t)}{(a+b)}$,$n' = \frac{(a+b)}{(a+t)}$,$n' = \frac{(b+t)}{(a+b)}$,$n' = \frac{(a+b)}{(b+t)}$,1
인간공학기사,2009,1,근골격계질환 예방을 위한 작업관리,80,다음 중 작업관리에서 사용되는 기본형 5단계 문제해결 절차로 가장 적절한 것은?,text_only,연구대상선정→분석과 기록→자료의 검토→개선안의 수립→개선안의 도입,연구대상선정→개선안의 수립→분석과 기록→자료의 검토→개선안의 도입,연구대상선정→분석과 기록→개선안의 수립→자료의 검토→개선안의 도입,연구대상선정→자료의 검토→개선안의 수립→분석과 기록→개선안의 도입,1
