Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2014,3,작업생리학,31,다음 중 힘과 모멘트에 대한 설명으로 옳은 것은?,text_only,"힘의 3요소는 크기, 방향, 작용선이다.",스칼라(scalar)량은 크기는 없으며 방향만 존재한다.,벡터(vector)량은 방향은 없으며 크기만 존재한다.,모멘트란 회전시킬 수 있는 물체에 가해지는 힘이다.,4
인간공학기사,2014,3,작업생리학,32,다음 중 가시도(visibility)에 영향을 미치는 요소가 아닌 것은?,text_only,조명기구,대비(contrast),과녁의 종류,과녁에 대한 노출시간,3
인간공학기사,2014,3,작업생리학,33,강도 높은 작업을 마친 후 휴식 중에도 근육에 초기적으로 소비되는 산소량을 무엇이라 하는가?,text_only,산소부채,산소결핍,산소결손,산소요구량,1
인간공학기사,2014,3,작업생리학,34,다음 중 근력 및 지구력에 대한 설명으로 틀린 것은?,text_only,"근력 측정치는 작업 조건뿐만 아니라 검사자의 지시 내용, 측정 방법 등에 의해서도 달라진다.",등척력(isometric strength)은 신체를 움직이지 않으면서 자발적으로 가할 수 있는 힘의 최댓값이다.,정적인 근력 측정자료부터 동작 작업에서 발휘할 수 있는 최대 힘을 정확히 추정할 수 있다.,근육이 발휘할 수 있는 힘은 근육의 최대자율수축(MVC)에 대한 백분율로 나타내어진다.,3
인간공학기사,2014,3,작업생리학,35,"어떤 산업현장에서는 작업을 통하여 95dB(A)에서 3시간, 100dB(A)에서 0.5시간, 85dB(A)에서 5시간을 소음수준에 노출되었다면 총 소음투여량은 약 얼마인가? (단, OSHA의 소음관련 기준을 따른다.)",text_only,65.62%,163.50%,81.25%,131.25%,4
인간공학기사,2014,3,작업생리학,36,소음대책의 방법 중 '감쇠대상의 음파와 동위상인 신호를 보내어 음파 간에 간섭현상을 일으키면서 소음이 저감 되도록 하는 기법'을 무엇이라 하는가?,text_only,흡음처리,거리감쇠,능동제어,수동제어,3
인간공학기사,2014,3,작업생리학,37,다음 중 광도와 거리에 관한 조도의 공식으로 옳은 것은?,text_only,조도 = $\frac{\text{광도}}{\text{거리}}$,조도 = $\frac{\text{거리}}{\text{광도}}$,조도 = $\frac{\text{광도}}{\text{거리}^2}$,조도 = $\frac{\text{거리}}{\text{광도}^2}$,3
인간공학기사,2014,3,작업생리학,38,정적 자세를 유지할 때의 진전(tremor)을 감소시킬 수 있는 방법으로 적당한 것은?,text_only,손을 심장 높이보다 높게 한다.,몸과 작업에 관계되는 부위를 잘 받친다.,작업 대상물에 기계적인 마찰을 제거한다.,시각적인 참조(reference)를 정하지 않는다.,2
인간공학기사,2014,3,작업생리학,39,다음 중 근육피로의 1차적 원인으로 옳은 것은?,text_only,젖산 축적,글리코겐 축적,미오산 축적,피루브산 축적,1
인간공학기사,2014,3,작업생리학,40,다음 중 고열발생원에 대한 대책으로 볼 수 없는 것은?,text_only,고온 순환,전체 환기,복사열 차단,방열제 사용,1
인간공학기사,2014,3,산업심리학 및 관계법규,41,다음 중 인간의 불안전행동을 예방하기 위해 Harvey에 의해 제안된 안전대책의 3E에 해당하지 않는 것은?,text_only,Engineering,Environment,Education,Enforcement,2
인간공학기사,2014,3,산업심리학 및 관계법규,42,다음 중 개인의 성격을 건강과 관련시켜 연구하는 성격 유형에 있어 B형 성격 소유자의 특성과 가장 관련이 깊은 것은?,text_only,수치계산에 민감하다.,공격적이며 경쟁적이다.,문제의식을 느끼지 않는다.,시간에 강박관념을 가진다.,3
인간공학기사,2014,3,산업심리학 및 관계법규,43,A 사업장의 도수율이 2로 계산되었다면 다음 중 이에 대한 해석으로 가장 적절한 것은?,text_only,근로자 1000명당 1년 동안 발생한 재해자 수가 2명이다.,연근로시간 1000시간당 발생한 근로손실일수가 2일이다.,근로자 10000명당 1년간 발생한 사망자 수가 2명이다.,연근로시간 합계 100만인시(man-hour)당 2건의 재해가 발생하였다.,4
인간공학기사,2014,3,산업심리학 및 관계법규,44,다음 중 부주의의 원인과 대책이 가장 적합하게 연결된 것은?,text_only,의식의 우회:카운슬링,경험 또는 무경험:적성배치,의식의 우회:작업환경 정비,소질적 문제:교육 또는 훈련,1
인간공학기사,2014,3,산업심리학 및 관계법규,45,다음 중 20세기 초 수행된 호손(Hawthorne)의 연구에 관한 설명으로 가장 적절한 것은?,text_only,조명 조건 등 물리적 작업 환경의 개선으로 생산성 향상이 가능하다는 것을 밝혔다.,연구가 수행된 포드(Ford) 자동차 사에 컨베이어 벨트가 도입되어 노동의 분업화가 가속화되었다.,산업심리학의 관심이 물리적 작업조건에서 인간관계 등으로 바뀌게 되었다.,연구결과 조직 내에서의 리더십의 중요성을 인식하는 계기가 되었다.,3
인간공학기사,2014,3,산업심리학 및 관계법규,46,재해의 기본 원인을 조사하는 데에는 관련 요인들을 4M 방식으로 분류하는데 다음 중 4M에 해당하지 않는 것은?,text_only,Machine,Material,Management,Media,2
인간공학기사,2014,3,산업심리학 및 관계법규,47,다음 중 데이비스(K.Davis)의 동기부여 이론에서 인간의 성과(human performance)를 올바르게 나타낸 것은?,text_only,지식(knowledge)×기능(skill),상황(situation)×태도(attitude),능력(ability)×동기유발(motivation),인간조건(human condition)×환경조건(environment condition),3
인간공학기사,2014,3,산업심리학 및 관계법규,48,다음 중 산업안전보건법령상 재해발생시 작성하여야 하는 산업재해조사표에서 재해의 발생 형태에 따른 재해 분류가 아닌 것은?,text_only,폭발,협착,진폐,감전,3
인간공학기사,2014,3,산업심리학 및 관계법규,49,다음 중 통제적 집단행동이 아닌 것은?,text_only,모브(mob),관습(custom),유행(fashion),제도적 행동(institutional behavior),1
인간공학기사,2014,3,산업심리학 및 관계법규,50,검사작업자가 한 로트에 100개인 부품을 조사하여 6개의 불량품을 발견하였으나 로트에는 실제로 10개의 불량품이 있었다면 이 검사작업자의 휴먼에러 확률은 얼마인가?,text_only,0.04,0.06,0.1,0.6,1
인간공학기사,2014,3,산업심리학 및 관계법규,51,다음 중 인간의 정보처리 과정 측면에서 분류한 휴먼 에러에 해당하는 것은?,text_only,생략 오류(omission error),작위적 오류(commission error),부적절한 수행 오류(extraneous error),의사결정 오류(decision making error),4
인간공학기사,2014,3,산업심리학 및 관계법규,52,"힉-하이만(Hick-Hyman)의 법칙에 의하면 인간의 반응시간(RT)은 자극 정보의 양에 비례한다고 한다. 인간의 반응시간이 다음 식과 같이 예견된다고 하면, 자극 정보의 개수가 2개에서 8개로 증가한다면 반응시간은 몇 배 증가하겠는가? (단, a는 상수, N은 자극정보의 수를 의미한다.)\n$RT = a \log_2 N$",text_only,3배,4배,16배,32배,1
인간공학기사,2014,3,산업심리학 및 관계법규,53,다음 중 휴먼에러 방지의 3가지 설계기법으로 볼 수 없는 것은?,text_only,배타설계(exclusion design),제품설계(products design),보호설계(prevention design),안전설계(fail-safe design),2
인간공학기사,2014,3,산업심리학 및 관계법규,54,다음 중 제조물책임법상 손해배상책임을 지는 자(제조업자)의 면책사유에 해당하지 않는 경우는?,text_only,제조업자가 당해 제조물을 공급하지 아니한 사실을 입증하는 경우,제조업자가 당해 제조물을 공급한 때의 과학 기술으로는 결함의 존재를 발견할 수 없었다는 사실을 입증하는 경우,제조물의 결함이 제조업자가 당해 제조물을 공급할 당시의 법령이 정하는 기준을 준수함으로써 발생한 사실을 입증하는 경우,제조물을 공급한 후에 당해 제조물에 결함이 존재한다는 사실을 알거나 알 수 없었다는 사실을 입증하는 경우,4
인간공학기사,2014,3,산업심리학 및 관계법규,55,다음 중 집단 간의 갈등을 해결함과 동시에 갈등을 촉진시킬 수 있는 방법으로 가장 적절한 것은?,text_only,조직구조의 변경,전제적 명령,상위목표의 도입,커뮤니케이션의 증대,1
인간공학기사,2014,3,산업심리학 및 관계법규,56,인간이 과도로 긴장하거나 감정 흥분시의 의식수준 단계로서 대외의 활동력은 높지만 냉정함이 결여되어 판단이 둔화되는 의식수준 단계는?,text_only,Ⅰ단계,Ⅱ단계,Ⅲ단계,Ⅳ단계,4
인간공학기사,2014,3,산업심리학 및 관계법규,57,다음 중 리더십 이론에 관리격자이론에서 인간중심 지향적으로 직무에 대한 관심이 가장 낮은 유형은?,text_only,"(1,1)형","(1,9)형","(9,1)형","(9,9)형",2
인간공학기사,2014,3,산업심리학 및 관계법규,58,다음 중 NIOSH의 직무 스트레스 모형에서 직무 스트레스 요인과 성격이 다른 한 가지는?,text_only,작업 요인,조직 요인,환경 요인,행동적 반응 요인,4
인간공학기사,2014,3,산업심리학 및 관계법규,59,다음 중 FTA(fault tree analysis)에 관한 설명으로 옳은 것은?,text_only,연역적 방법 또는 톱다운(top-down) 접근 방식이다.,"귀납적이고, 위험 그 자체와 영향을 강조하고 있다.",시스템 구상에 있어 가장 먼저 하는 분석으로 위험요소가 어떤 상태에 있는지를 정성적으로 평가하는데 적합하다.,"한 사건에 대하여 실패와 성공으로 분개하고, 동일한 방법으로 분개된 각각의 가지에 대하여 실패 또는 성공의 확률을 구하는 것이다.",1
인간공학기사,2014,3,산업심리학 및 관계법규,60,다음 중 리더십의 유형에 따라 나타나는 특징에 대한 설명으로 틀린 것은?,text_only,권위주의적 리더십-리더에 의해 모든 정책이 결정 된다.,권위주의적 리더십- 각 구성원의 업적을 평가할 때 주관적이기 쉽다.,민주적 리더십-리더는 보통 과업과 그 과업을 함께 수행할 구성원을 지정해 준다.,민주적 리더십-모든 정책은 리더에 의해서 지원을 받는 집단토론식으로 결정된다.,3
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,61,다음 중 허리부위와 중량물취급 작업에 대한 유해요인의 주요 평가기법은?,text_only,REBA,JSI,RULA,NIOSH,4
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,62,다음 중 보기와 같은 작업표준의 작성 절차를 올바르게 나열한 것은?\n\nⓐ. 작업분해\nⓑ. 작업의 분류 및 정리\nⓒ. 작업표준안 작성\nⓓ. 작업표준의 재검과 교육실시\nⓔ. 동작순서 설정,text_only,ⓐ→ⓑ→ⓒ→ⓔ→ⓓ,ⓐ→ⓔ→ⓑ→ⓒ→ⓓ,ⓑ→ⓐ→ⓔ→ⓒ→ⓓ,ⓑ→ⓐ→ⓒ→ⓔ→ⓓ,3
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,63,다음 중 작업대 및 작업 공간에 관한 설명으로 틀린 것은?,text_only,가능하면 작업자가 작업 중 자세를 필요에 따라 변경할 수 있도록 작업대와 의자 높이를 조절할 수 있는 방식을 사용한다.,가능한 낙하식 운반방법을 사용한다.,작업점의 높이는 팔꿈치 높이를 기준으로 설계한다.,정상 작업역이란 작업자가 윗팔과 아래팔을 곧게 펴서 파악할 수 있는 구역으로 조립작업에 적절한 영역이다.,4
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,64,"평균 관측시간 0.9분, 레이팅 계수가 120%, 여유시간이 하루 8시간 근무시간 중에 28분으로 설정되었다면 표준시간은 약 몇 분인가?",text_only,0.926,1.08,1.147,1.151,3
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,65,다음 중 작업측정에 대한 설명으로 적절한 것은?,text_only,반드시 비디오 촬영을 병행하여야 한다.,측정 시 작업자가 모르게 비밀 촬영을 하여야 한다.,작업측정은 자격을 가진 전문가만이 수행하여야 한다.,"측정 후 자료는 그대로 사용하지 않고, 작업능률에 따라 자료를 조정할 수 있다.",4
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,66,다음 중 작업 분석 시 문제분석 도구로 적합하지 않는 것은?,text_only,작업공정도,다중활동분석표,서블릭분석,간트차트,3
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,67,"다음 중 작업관리의 문제분석 도구로서, 가로축에 항목, 세로축에 항목별 점유비율과 누적비율로 막대-꺾은선 혼합 그래프를 사용하는 것은?",text_only,특성요인도,파레토차트,PERT차트,간트차트,2
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,68,다음 중 근골격계질환의 예방에서 단기적 관리방안이 아닌 것은?,text_only,교대근무에 대한 고려,안전한 작업방법 교육,근골격계질환 예방관리 프로그램의 도입,"관리자, 작업자, 보건관리자 등에 인간공학 교육",3
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,69,다음 중 1TMU(Time Measurement Unit)를 초단위로 환산한 것은?,text_only,0.0036초,0.036초,0.36초,1.667초,2
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,70,다음 중 근골격계질환의 발생에 기여하는 작업적 유해요인과 가장 거리가 먼 것은?,text_only,과도한 힘의 사용,개인보호구의 미착용,불편한 작업자세의 반복,부적절한 작업/휴식 비율,2
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,71,"어느 기계가공작업에 대한 작업내용과 소요시간, 비용 등은 다음과 같을 때 해당 작업에서 작업자가 몇 대의 동일한 기계를 담당하는 것이 가장 경제적인가?\n\n작업자 : 가공할 재료를 로딩(0.5분)\n- 가공품을 꺼냄(0.3분)\n- 가공품을 검사(0.5분)\n- 마모된 작업(0.2분)\n- 다른 기계측으로 걸어감(0.05분)\n기계 : 가공시간(3.95분)\n\n인건비 : 3000원/시간\n기계비용 : 4800원/시간",text_only,1대,2대,3대,4대,3
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,72,다음 중 근골격계질환 예방관리 프로그램에 대한 설명으로 옳은 것은?,text_only,사업주와 근로자는 근골격계 질환의 조기 발견과 조기 치료 및 조속한 직장복귀를 위하여 가능한 한 사업장 내에서 재활프로그램 등의 의학적 관리를 받을 수 있다고 한다.,사업주는 효율적이고 성공적인 근골격계질환의 예방·관리를 위하여 사업장 특성에 맞게 근골격계질환 예방관리추진팀을 구성하되 예방관리추진팀에는 예산 등에 대한 결정권한이 있는 자가 참여하는 것을 권고할 수 있다.,근골격계질환 예방·관리 최초교육은 예방·관리 프로그램이 도입된 후 1년 이내에 실시하고 이후 3년마다 주기적으로 실시한다.,"유해요인 개선 방법 중 작업의 다양성 제공, 작업속도 조절 등은 공학적 개선에 속한다.",1
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,73,다음 중 작업개선의 ECRS 기본원칙과 가장 거리가 먼 것은?,text_only,작업방법을 바꾸거나 변경한다.,다른 작업이나 작업요소를 결합한다.,불필요한 작업이나 작업 요소를 제거한다.,작업이나 작업요소를 단순화 및 간소화 한다.,1
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,74,다음 중 작업측정 방법의 성격이 다른 하나는?,text_only,PTS법,표준자료법,실적기록법 및 통계적 표준,워크 샘플링,4
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,75,조립작업 등과 같이 엄지와 검지로 집는 작업자세가 많은 경우 손목의 정중신경압박으로 증상이 유발하는 질환은?,text_only,근막통 증후군,외상 과염,수완진동 증후군,수근관 증후군,4
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,76,다음 중 RULA(Rapid Upper Limb Assessment)의 평가요소에 포함되지 않는 것은?,text_only,발목 각도,손목 각도,전완 자세,몸통 자세,1
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,77,"다음 중 작업장 시설의 재배치, 기자재 소통상 혼잡지역 파악, 공정과정 중 역류현상 점검 등에 가장 유용하게 사용할 수 있는 공정도는?",text_only,Gantt Chart,Flow Chart,Man-Machine Chart,Operation Process Chart,2
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,78,다음 중 작업관리(Work study)에 관한 설명으로 옳은 것은?,text_only,가치공학이라고도 한다.,방법연구와 작업측정을 주 대상으로 하는 명칭이다,작업관리의 주목적은 작업시간 단축과 노동 강도 증가에 있다.,제조공장을 주요 대상으로 개발되어 사무작업에는 적용이 불가능하다.,2
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,79,다음 중 '동작경제의 원칙'의 3가지 범주에 들어가지 않은 것은?,text_only,작업개선의 원칙,신체의 사용에 관한 원칙,작업장의 배치에 관한 원칙,공구 및 설비의 디자인에 관한 원칙,1
인간공학기사,2014,3,근골격계질환 예방을 위한 작업관리,80,근골격계 부담작업의 유해요인조사의 내용 중 작업장 상황조사 항목에 해당되지 않는 것은?,text_only,근무형태,작업량,작업설비,작업공정,1
